"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2427865","RESIDENTIAL","Single Family Residence","618 Pender Street","Rocky Mount","27801-5645",,"To Be Added","3","1","1,482","0-.25 Acres","1900","1/21/2022","4/8/2022","68","$17,000","$17,000"
"2440458","RESIDENTIAL","Single Family Residence","610 Crowell Street","Wilson","27893",,"Not in a Subdivision","2","1","800","0-.25 Acres","1930","4/4/2022","5/19/2022","23","$25,000","$20,000"
"LP677781","RESIDENTIAL","Single Family Residence","114 & 116 N Malloy Street","Red Springs","28377",,,"3","1","0","1-2.9 Acres","1950","2/9/2022","4/13/2022","33","$29,900","$24,800"
"2432247","RESIDENTIAL","Single Family Residence","600 Barton Street","Kinston","28501",,"Not in a Subdivision","3","1","1,400","0-.25 Acres","1940","2/18/2022","4/21/2022","7","$45,000","$25,000"
"LP667983","RESIDENTIAL","Single Family Residence","104 Vann Street","Maxton","28364",,,"3","1","0",,"1950","9/17/2021","5/19/2022","227","$30,000","$25,000"
"2424547","RESIDENTIAL","Single Family Residence","1016 Old Fayetteville Road","Salemburg","28385",,"Not in a Subdivision","4","2","1,152",".26-.5 Acres","1961","12/27/2021","4/15/2022","43","$45,600","$25,500"
"2446711","RESIDENTIAL","Single Family Residence","105 Ellis Street","Gaston","27832",,"Not in a Subdivision","2","1","528","0-.25 Acres","1938","5/4/2022","6/3/2022","10","$35,000","$30,000"
"2421310","RESIDENTIAL","Manufactured","173 Fawn Drive","Henderson","27537",,"Deer Trails","3","2","1,028","1-2.9 Acres","1993","12/1/2021","5/31/2022","41","$34,000","$32,000"
"LP678481","RESIDENTIAL","Other","5536 Ridgecrest Drive","Hope Mills","28348",,"Hope Mills","3","2","0",,"1985","2/25/2022","6/22/2022","84","$39,000","$33,000"
"2424348","RESIDENTIAL","Single Family Residence","215 Monroe Street","Roanoke Rapids","27870",,"Not in a Subdivision","3","1","1,427","0-.25 Acres","1908","12/23/2021","4/20/2022","91","$34,000","$34,000"
"2411536","RESIDENTIAL","Single Family Residence","607 E Goldleaf Street","Rocky Mount","27801",,"Not in a Subdivision","2","1","864","0-.25 Acres","1928","10/4/2021","5/18/2022","69","$35,000","$35,000"
"LP677031","RESIDENTIAL","Single Family Residence","224 S 6th Street","Spring Lake","28390",,,"2","1","0","0-.25 Acres","1950","2/3/2022","5/5/2022","53","$40,000","$35,000"
"LP681383","RESIDENTIAL","Single Family Residence","4624 Sterling Street","Fayetteville","28306",,,"2","1","0",,"1959","4/4/2022","5/5/2022","2","$40,000","$35,000"
"2448802","RESIDENTIAL","Single Family Residence","530 Thirteen Bridges Road","Enfield","27823-9000",,"Not in a Subdivision","3","1","816",".26-.5 Acres","1900","5/12/2022","6/30/2022","21","$39,900","$35,900"
"2433356","RESIDENTIAL","Single Family Residence","5589 McGhees Mill Road","Semora","27343",,"Not in a Subdivision","2","1","894","1-2.9 Acres","1950","2/25/2022","5/19/2022","13","$35,000","$36,000"
"LP680898","RESIDENTIAL","Single Family Residence","334 Richmond Street","Wadesboro","28170",,,"3","1","0",,"1969","3/25/2022","4/25/2022","10","$37,000","$37,000"
"2399411","RESIDENTIAL","Single Family Residence","1099 Daw Pate Road","Pikeville","27863",,"Not in a Subdivision","2","1","1,092",".26-.5 Acres","1941","8/2/2021","4/22/2022","190","$40,000","$38,000"
"2429643","RESIDENTIAL","Single Family Residence","300 Nash","Enfield","27823",,"Not in a Subdivision","2","1","787","0-.25 Acres","1951","2/3/2022","4/5/2022","41","$46,000","$38,000"
"2435811","RESIDENTIAL","Single Family Residence","508 N Daughtry Street","Rocky Mount","27801",,"Not in a Subdivision","2","1","1,057","0-.25 Acres","1940","3/10/2022","4/18/2022","24","$55,900","$38,000"
"2430535","RESIDENTIAL","Single Family Residence","310 Arch Street","Henderson","27536",,"Not in a Subdivision","3","1","1,353","0-.25 Acres","1955","2/8/2022","4/29/2022","12","$49,900","$39,000"
"2419268","RESIDENTIAL","Single Family Residence","408 Branch Street","Enfield","27823",,"Not in a Subdivision","4","2","1,660",".26-.5 Acres","1922","11/15/2021","4/13/2022","117","$45,000","$40,000"
"2379224","RESIDENTIAL","Manufactured","409 W Fourth Street","Kenly","27542",,"Not in a Subdivision","3","2","1,440",".76-.99 Acres","1987","4/21/2021","4/25/2022","160","$39,900","$40,000"
"2446194","RESIDENTIAL","Single Family Residence","822 Chestnut Street","Kinston","28501",,"Not in a Subdivision","3","2","1,250","0-.25 Acres","2002","5/2/2022","6/10/2022","4","$45,000","$40,000"
"LP667816","RESIDENTIAL","Single Family Residence","402 W Dr Martin Luther King Jr Drive","Maxton","28364",,,"3","1","0",,"1946","9/13/2021","4/29/2022","191","$42,000","$40,000"
"LP652660","RESIDENTIAL","Single Family Residence","301 Pennsylvania Avenue","Fayetteville","28301",,"Broad Acres","2","1","0",,"1961","3/19/2021","5/17/2022","253","$49,500","$40,000"
"2454664","RESIDENTIAL","Single Family Residence","705 Aycock Street","Wilson","27893",,"Not in a Subdivision","2","1","968","0-.25 Acres","1940","6/9/2022","6/24/2022","7","$39,900","$41,000"
"2430205","RESIDENTIAL","Single Family Residence","844 Water Street","Henderson","27536",,"Not in a Subdivision","1","1","693","0-.25 Acres","1950","2/7/2022","4/14/2022","40","$49,900","$42,000"
"2444150","RESIDENTIAL","Single Family Residence","923 OBerry Street","Rocky Mount","27803",,"Not in a Subdivision","2","1","851","0-.25 Acres","1948","4/22/2022","6/2/2022","29","$49,900","$42,500"
"LP657163","RESIDENTIAL","Manufactured","102 Streeter Circle","Raeford","28376",,,"3","2","0",,"1998","5/20/2021","5/5/2022","139","$42,900","$42,900"
"2444598","RESIDENTIAL","Single Family Residence","325 McIver Street","Red Springs","28377",,"Not in a Subdivision","3","1","1,009",".26-.5 Acres","1971","4/25/2022","6/13/2022","2","$65,000","$45,000"
"2452228","RESIDENTIAL","Single Family Residence","1069 Flynn McPherson Road","Cameron","28326",,"Not in a Subdivision","3","1","1,000","1-2.9 Acres","1970","5/28/2022","6/9/2022","3","$49,900","$45,000"
"122689","RESIDENTIAL","Single Family Residence","313 Quintas Avenue","Burlington","27215",,,"2","1","0",,"1938","4/11/2022","4/29/2022","2","$49,000","$45,000"
"119128","RESIDENTIAL","Single Family Residence","4836 US Hwy 220 Business Highway","Stoneville","27048",,,"0","0","0","1-2.9 Acres","1917","7/17/2021","4/27/2022","259","$55,000","$47,500"
"2444696","RESIDENTIAL","Manufactured","302 Lemay Lane","Henderson","27537",,"Not in a Subdivision","3","2","910","1-2.9 Acres","1993","4/25/2022","5/13/2022","3","$45,000","$48,000"
"2437487","RESIDENTIAL","Manufactured","89 Nans Lane","Henderson","27537",,"Abbott Farm","3","2","984","1-2.9 Acres","1995","3/19/2022","4/25/2022","9","$49,900","$49,900"
"2427238","RESIDENTIAL","Single Family Residence","1300 E Carolina Street","Wilson","27893",,"Not in a Subdivision","1","1","764","0-.25 Acres","1910","1/17/2022","5/5/2022","97","$50,000","$50,000"
"2443524","RESIDENTIAL","Single Family Residence","1360 Tilghman Drive","Dunn","28334",,"Not in a Subdivision","2","1","904","1-2.9 Acres","1936","4/20/2022","5/16/2022","0","$75,000","$50,000"
"2435892","RESIDENTIAL","Manufactured","7534 Shep Royster Road","Oxford","27565",,"Not in a Subdivision","3","2","1,188","1-2.9 Acres","1995","3/11/2022","4/15/2022","3","$50,000","$50,000"
"2428995","RESIDENTIAL","Single Family Residence","416 Olivia Lane","Goldsboro","27530",,"Not in a Subdivision","2","1","840","0-.25 Acres","1965","1/29/2022","5/5/2022","85","$58,000","$51,000"
"2435058","RESIDENTIAL","Single Family Residence","107 King Street","Oxford","27565",,"Not in a Subdivision","2","1","748","0-.25 Acres","1958","3/7/2022","5/9/2022","15","$56,000","$51,000"
"2449092","RESIDENTIAL","Single Family Residence","606 NE Clark Avenue","Wilson","27893",,"College Park","2","2","1,120",".26-.5 Acres","1942","5/13/2022","5/27/2022","2","$51,200","$52,000"
"2405846","RESIDENTIAL","Single Family Residence","516 Tucker Street","Burlington","27215",,"Not in a Subdivision","2","1","812","0-.25 Acres","1950","9/3/2021","6/1/2022","27","$79,000","$53,000"
"2444584","RESIDENTIAL","Manufactured","811 Bearpond Road","Henderson","27537",,"Not in a Subdivision","2","2","1,080",".51-.75 Acres","1975","4/25/2022","5/17/2022","2","$53,500","$53,500"
"2432087","RESIDENTIAL","Single Family Residence","800 Eastern Avenue","Rocky Mount","27801",,"Edgemont","3","1","1,482","0-.25 Acres","1930","2/17/2022","4/7/2022","9","$69,900","$54,000"
"2446131","RESIDENTIAL","Single Family Residence","415 Bullock Street","Oxford","27565",,"Not in a Subdivision","3","1","1,085","0-.25 Acres","1901","5/2/2022","6/6/2022","17","$69,999","$55,000"
"2444873","RESIDENTIAL","Manufactured","6213 N Preacher Roberson Road","Snow Camp","27349",,"To Be Added","3","1","924","1-2.9 Acres","1991","4/26/2022","5/26/2022","8","$70,000","$55,000"
"2443775","RESIDENTIAL","Single Family Residence","661 Gees Grove Road","Siler City","27344",,"Not in a Subdivision","3","1","1,723","1-2.9 Acres","1970","4/21/2022","5/13/2022","5","$59,900","$55,000"
"119822","RESIDENTIAL","Single Family Residence","5337 Cucumber Branch Road","Snow Camp","27349",,,"3","2","0","1-2.9 Acres","1995","9/9/2021","5/9/2022","131","$59,900","$56,500"
"LP675489","RESIDENTIAL","Single Family Residence","118 Circle Court","Fayetteville","28301",,"Myrtle Hill","3","1","0",,"1946","12/17/2021","4/8/2022","80","$59,900","$57,000"
"2422183","RESIDENTIAL","Condo","2326 W Vandalia Road","Greensboro","27407",,"Foxfire Village","2","2","947","0-.25 Acres","1986","12/7/2021","5/19/2022","9","$65,000","$57,000"
"2423765","RESIDENTIAL","Single Family Residence","118 Circle Court","Fayetteville","28301",,"Myrtle Hill","3","1","1,496","0-.25 Acres","1946","12/17/2021","4/8/2022","80","$59,900","$57,000"
"2419455","RESIDENTIAL","Single Family Residence","603 Simmons Street","Goldsboro","27530",,"Not in a Subdivision","3","2","1,830",".76-.99 Acres","1958","11/17/2021","5/27/2022","116","$62,500","$57,000"
"2436000","RESIDENTIAL","Single Family Residence","211 Leach Street","Star","27356",,"Not in a Subdivision","3","2","2,688",".51-.75 Acres","1930","3/11/2022","4/29/2022","17","$59,900","$57,500"
"2430616","RESIDENTIAL","Single Family Residence","555 High Street","Henderson","27536",,"Not in a Subdivision","2","1","672","0-.25 Acres","1963","2/9/2022","5/4/2022","37","$59,900","$57,900"
"LP678330","RESIDENTIAL","Manufactured","359 Heritage Way","Cameron","28326",,,"3","2","0","1-2.9 Acres","1995","2/22/2022","6/29/2022","77","$38,000","$58,000"
"LP681399","RESIDENTIAL","Single Family Residence","1306 Ramsey Street","Fayetteville","28301",,,"2","1","0",,"1950","4/1/2022","6/9/2022","48","$65,000","$58,000"
"2443267","RESIDENTIAL","Single Family Residence","1106 W Young Avenue","Henderson","27536",,"Not in a Subdivision","2","2","832",".26-.5 Acres","1987","4/18/2022","6/2/2022","23","$49,900","$58,000"
"2432210","RESIDENTIAL","Single Family Residence","1018 South Street","Henderson","27536",,"Not in a Subdivision","3","1","918","0-.25 Acres","1950","2/18/2022","4/13/2022","3","$59,900","$58,500"
"2418167","RESIDENTIAL","Single Family Residence","18860 NC Highway 902","Bear Creek","27207",,"Not in a Subdivision","2","1","1,086","1-2.9 Acres","1950","11/9/2021","5/11/2022","166","$64,900","$58,500"
"LP682057","RESIDENTIAL","Condo","6792 Willowbrook Drive","Fayetteville","28314",,,"1","1","0",,"1986","4/14/2022","6/16/2022","21","$65,000","$60,000"
"2452696","RESIDENTIAL","Single Family Residence","134 N College Street","Henderson","27537",,"Not in a Subdivision","3","1","1,128","0-.25 Acres","1950","6/1/2022","6/23/2022","7","$65,000","$60,000"
"2452708","RESIDENTIAL","Single Family Residence","130 N College Street","Henderson","27536",,"Not in a Subdivision","2","1","1,160","0-.25 Acres","1950","6/1/2022","6/23/2022","7","$65,000","$60,000"
"2435434","RESIDENTIAL","Manufactured","117 Nans Lane","Henderson","27537",,"Abbott Farm","3","2","1,000","1-2.9 Acres","1997","3/9/2022","4/22/2022","8","$60,000","$60,000"
"2426223","RESIDENTIAL","Single Family Residence","106 Corbett Street","Snow Hill","28580",,"Not in a Subdivision","3","2","1,904",".26-.5 Acres","1950","1/10/2022","6/24/2022","154","$75,000","$60,000"
"2445969","RESIDENTIAL","Single Family Residence","2399 Blue Willow Lane","Rocky Mount","27804-6233",,"Not in a Subdivision","2","1","1,050",".26-.5 Acres","1952","4/30/2022","5/13/2022","4","$60,000","$60,000"
"LP677512","RESIDENTIAL","Manufactured","5330 HOBBTON Highway","Clinton","28328",,,"3","2","0",,"1997","1/31/2022","4/20/2022","51","$49,900","$60,000"
"2434817","RESIDENTIAL","Manufactured","152 Deerfield Drive","Garysburg","27831",,"Deerfield","4","3","2,060",".76-.99 Acres","2003","3/3/2022","4/13/2022","7","$70,000","$60,000"
"2431750","RESIDENTIAL","Single Family Residence","808 N Pollock Street","Selma","27576",,"Not in a Subdivision","2","1","1,100",".26-.5 Acres","1930","2/15/2022","6/10/2022","2","$79,500","$60,000"
"LP676675","RESIDENTIAL","Single Family Residence","233 West Main Street","Other","28119",,,"3","1","0",,"1975","1/17/2022","4/27/2022","62","$69,900","$60,000"
"LP683987","RESIDENTIAL","Manufactured","5515 Ashemont Road","Aberdeen","28315",,,"3","2","0",,"1997","5/3/2022","6/22/2022","9","$49,900","$60,000"
"2442759","RESIDENTIAL","Single Family Residence","118 Alcott Street","Sanford","27330",,"Not in a Subdivision","2","1","1,472","0-.25 Acres","1944","4/15/2022","4/26/2022","2","$65,000","$60,000"
"122875","RESIDENTIAL","Single Family Residence","108 Rotary Lane","Thomasville","27360",,,"3","1","0","0-.25 Acres","1942","4/12/2022","6/30/2022","63","$74,900","$61,000"
"2442114","RESIDENTIAL","Single Family Residence","108 Rotary Lane","Thomasville","27360",,"Not in a Subdivision","3","1","0","0-.25 Acres","1975","4/12/2022","6/30/2022","46","$74,900","$61,000"
"2425089","RESIDENTIAL","Manufactured","4961 Sharp Point Road","Fountain","27829",,"Not in a Subdivision","2","2","1,560",".76-.99 Acres","1998","1/1/2022","4/18/2022","83","$65,000","$62,000"
"2441629","RESIDENTIAL","Single Family Residence","613 Avon Avenue","Burlington","27215",,"Not in a Subdivision","2","1","798","0-.25 Acres","1916","4/9/2022","5/11/2022","13","$70,000","$62,000"
"122765","RESIDENTIAL","Single Family Residence","613 Avon Avenue","Burlington","27215",,,"2","1","0","0-.25 Acres","1916","4/3/2022","5/11/2022","18","$70,000","$62,000"
"LP684269","RESIDENTIAL","Single Family Residence","23917 NC HWY 71","Parkton","28371",,,"3","1","0","1-2.9 Acres","1949","5/6/2022","5/24/2022","3","$62,000","$62,000"
"2441633","RESIDENTIAL","Single Family Residence","358 Austin Street","Burlington","27217",,"Not in a Subdivision","2","1","732","0-.25 Acres","1854","4/9/2022","4/29/2022","13","$65,000","$63,000"
"122763","RESIDENTIAL","Single Family Residence","358 Austin Street","Burlington","27217",,,"2","1","0","0-.25 Acres","1954","4/3/2022","4/29/2022","18","$65,000","$63,000"
"LP682694","RESIDENTIAL","Condo","1001 Brookhollow Drive","Fayetteville","28314",,,"2","2","0",,"1992","4/29/2022","5/19/2022","2","$67,000","$63,000"
"LP678691","RESIDENTIAL","Single Family Residence","269 Mount Olive Road","Elizabethtown","28337",,,"2","2","0",".76-.99 Acres","1992","2/25/2022","4/29/2022","19","$53,200","$63,000"
"2441528","RESIDENTIAL","Single Family Residence","120 Moore Street","Siler City","27344",,"Not in a Subdivision","2","2","1,864",".26-.5 Acres","1945","4/7/2022","6/2/2022","48","$74,900","$64,000"
"2365912","RESIDENTIAL","Single Family Residence","303 N Elm Avenue","Dunn","28334",,"Not in a Subdivision","2","1","654","0-.25 Acres","1934","2/9/2021","4/4/2022","348","$70,000","$65,000"
"2432588","RESIDENTIAL","Single Family Residence","340 Jones Road","Newton Grove","28366",,"Not in a Subdivision","3","2","1,099",".26-.5 Acres","1951","2/21/2022","4/27/2022","50","$75,000","$65,000"
"2435458","RESIDENTIAL","Single Family Residence","108 Old Baker Street","Oxford","27565",,"Not in a Subdivision","2","1","480",".26-.5 Acres","1968","3/9/2022","4/29/2022","21","$65,000","$65,000"
"2419115","RESIDENTIAL","Single Family Residence","1877 Moonlight","Halifax","27839-8824",,"Not in a Subdivision","3","1","1,209",".26-.5 Acres","1981","11/14/2021","5/18/2022","48","$80,000","$65,000"
"LP680098","RESIDENTIAL","Single Family Residence","1607 Ramsey Street","Fayetteville","28301",,,"3","2","0",,"1941","3/9/2022","4/27/2022","31","$65,000","$65,000"
"LP680357","RESIDENTIAL","Single Family Residence","402 Hicks Avenue","Fayetteville","28304",,,"2","1","0",".26-.5 Acres","1953","3/16/2022","5/23/2022","37","$72,000","$65,000"
"2442894","RESIDENTIAL","Manufactured","1108 Ridgecrest Drive","Zebulon","27597",,"Ridgecrest","2","1","696",".76-.99 Acres","1977","4/16/2022","4/29/2022","3","$49,900","$65,000"
"2439974","RESIDENTIAL","Manufactured","2551 Freshwater Road","Haw River","27258",,"Not in a Subdivision","3","2","1,064",".76-.99 Acres","2001","4/1/2022","6/7/2022","11","$69,900","$65,000"
"2439972","RESIDENTIAL","Manufactured","2559 Freshwater Road","Haw River","27258",,"Not in a Subdivision","3","2","1,064",".76-.99 Acres","2001","4/1/2022","5/3/2022","13","$70,000","$65,000"
"2435861","RESIDENTIAL","Single Family Residence","413 Carolina Avenue","Rocky Mount","27801",,"Not in a Subdivision","4","2","2,038","0-.25 Acres","1928","3/11/2022","5/6/2022","3","$55,000","$67,000"
"2435733","RESIDENTIAL","Single Family Residence","803 W Noble Street","Selma","27526",,"Not in a Subdivision","2","1","874","0-.25 Acres","1910","3/10/2022","5/20/2022","3","$71,900","$68,000"
"LP685667","RESIDENTIAL","Condo","962 Stewarts Creek Drive","Fayetteville","28314",,,"2","2","0","0-.25 Acres","1990","6/7/2022","6/22/2022","1","$66,500","$68,000"
"2454152","RESIDENTIAL","Single Family Residence","1611 Erwin Avenue","Burlington","27217",,"Not in a Subdivision","3","2","1,276","0-.25 Acres","1960","6/7/2022","6/30/2022","1","$95,000","$68,000"
"LP677594","RESIDENTIAL","Single Family Residence","179 Lakeview Trail","Rockingham","28379",,,"3","1","0",,"1974","2/1/2022","6/7/2022","94","$75,000","$69,200"
"2430339","RESIDENTIAL","Single Family Residence","330 Villa Street","Rocky Mount","27804-5853",,"Not in a Subdivision","2","2","1,412","0-.25 Acres","1926","2/7/2022","6/2/2022","48","$89,900","$70,000"
"2425500","RESIDENTIAL","Single Family Residence","170 E Parker Street","Henderson","27536",,"Not in a Subdivision","3","2","1,276","0-.25 Acres","1948","1/5/2022","5/10/2022","90","$99,000","$70,000"
"LP680732","RESIDENTIAL","Condo","942 2 Stewart's Creek Dr","Fayetteville","28314",,,"2","2","0",,"1991","3/23/2022","5/3/2022","4","$70,000","$70,000"
"122230","RESIDENTIAL","Single Family Residence","1326 Whitsett Street","Burlington","27215",,,"2","1","0","0-.25 Acres","1940","2/10/2022","4/22/2022","0","$75,000","$70,000"
"LP680431","RESIDENTIAL","Single Family Residence","2008 Seabrook Road","Fayetteville","28301",,,"4","2","0",,"1964","3/24/2022","4/26/2022","15","$60,000","$70,000"
"LP676757","RESIDENTIAL","Single Family Residence","709 Wilma Street","Fayetteville","28301",,,"3","2","0",,"1950","1/19/2022","5/17/2022","104","$85,000","$70,000"
"2444506","RESIDENTIAL","Manufactured","2089 Suitts Store Road","Franklinton","27525",,"Burchett Place","3","2","1,182",".76-.99 Acres","1988","4/24/2022","5/26/2022","2","$70,000","$70,100"
"2433978","RESIDENTIAL","Condo","1002 Brookhollow Drive","Fayetteville","28314",,"Not in a Subdivision","2","2","1,172","0-.25 Acres","1992","3/1/2022","4/27/2022","5","$68,000","$71,000"
"122932","RESIDENTIAL","Single Family Residence","615 Kivett Street","Burlington","27215",,,"3","2","0","0-.25 Acres","1950","4/20/2022","5/16/2022","4","$94,500","$71,000"
"2443889","RESIDENTIAL","Single Family Residence","615 Kivett Street","Burlington","27215",,"Not in a Subdivision","3","2","1,496","0-.25 Acres","1950","4/21/2022","5/16/2022","3","$94,500","$71,000"
"2451019","RESIDENTIAL","Single Family Residence","816 Water Street","Henderson","27536",,"Not in a Subdivision","2","1","849",".26-.5 Acres","1970","5/23/2022","6/14/2022","6","$69,900","$71,400"
"2433407","RESIDENTIAL","Single Family Residence","411 W K Street","Erwin","28339",,"Not in a Subdivision","2","1","1,066","0-.25 Acres","1905","2/25/2022","4/11/2022","17","$85,000","$71,680"
"2443928","RESIDENTIAL","Single Family Residence","8585 US Highway 158","Littleton","27850",,"Not in a Subdivision","3","2","1,451","0-.25 Acres","1972","4/20/2022","6/20/2022","10","$93,500","$72,000"
"2443968","RESIDENTIAL","Single Family Residence","308 Walker Avenue","Graham","27253",,"Not in a Subdivision","2","1","900",".26-.5 Acres","1957","4/21/2022","5/11/2022","6","$74,900","$74,900"
"LP679855","RESIDENTIAL","Condo","1900-4 Tryon Drive","Fayetteville","28303",,"Briarcliff","2","2","0",,"1986","3/4/2022","4/27/2022","11","$74,900","$74,900"
"2442452","RESIDENTIAL","Single Family Residence","1217 Fleming Street","Greenville","27834",,"Billimore","2","2","1,071","0-.25 Acres","1955","4/10/2022","6/24/2022","18","$80,000","$75,000"
"122590","RESIDENTIAL","Single Family Residence","2215 Durham Street","Burlington","27217",,,"2","1","0",".26-.5 Acres","1910","3/18/2022","5/2/2022","17","$89,500","$75,000"
"2443298","RESIDENTIAL","Manufactured","112 Bruce Lane","Dunn","28334-9525",,"Deer Trott Run","3","2","1,068","1-2.9 Acres","1997","4/19/2022","6/24/2022","23","$89,900","$75,000"
"2435454","RESIDENTIAL","Manufactured","422 Melinda Lane","Henderson","27537",,"Harvest Pines","3","2","1,080","3-5.9 Acres","1998","3/9/2022","5/16/2022","16","$75,000","$75,000"
"122770","RESIDENTIAL","Single Family Residence","521 Mystic Drive","Greensboro","27406",,,"2","1","0","0-.25 Acres","1997","4/1/2022","4/1/2022","698","$75,000","$75,000"
"LP682167","RESIDENTIAL","Condo","3204 Sperry Branch Way","Fayetteville","28306",,,"2","2","0",,"2005","4/18/2022","5/13/2022","2","$78,500","$75,000"
"126319","RESIDENTIAL","Single Family Residence","312 Albany Street","Burlington","27215",,,"2","1","0","0-.25 Acres","1950","6/7/2022","6/7/2022","545","$75,000","$75,000"
"121394","RESIDENTIAL","Single Family Residence","209 E 5th","Burlington","27215",,,"2","1","0","0-.25 Acres","1949","10/31/2021","6/6/2022","143","$129,900","$75,000"
"2437176","RESIDENTIAL","Manufactured","813 Herbert Drive","Kinston","28501",,"Not in a Subdivision","4","2","1,890",".26-.5 Acres","1997","3/16/2022","6/17/2022","10","$70,000","$75,000"
"LP678060","RESIDENTIAL","Single Family Residence","802 S Patterson Street","Maxton","28364",,,"3","1","0",,"1970","2/16/2022","6/2/2022","64","$75,000","$75,000"
"120218","RESIDENTIAL","Single Family Residence","367 Faucette Avenue","Burlington","27215",,,"2","1","0","0-.25 Acres","1955","10/20/2021","6/16/2022","10","$76,000","$75,000"
"2414730","RESIDENTIAL","Single Family Residence","367 Faucette Avenue","Burlington","27215",,"Not in a Subdivision","2","1","722","0-.25 Acres","1955","10/20/2021","6/16/2022","0","$76,000","$75,000"
"2387684","RESIDENTIAL","Manufactured","193 JP Lane","Sanford","27332",,"Not in a Subdivision","3","2","1,904","1-2.9 Acres","1994","6/3/2021","4/29/2022","17","$69,900","$75,100"
"123015","RESIDENTIAL","Single Family Residence","712 Elmira Street","Burlington","27217",,,"3","1","0","0-.25 Acres","1950","4/25/2022","5/4/2022","2","$69,900","$75,500"
"LP678543","RESIDENTIAL","Condo","1870-5 Tryon Drive","Fayetteville","28303",,"Briarcliff","2","2","0",,"1985","2/26/2022","5/20/2022","68","$72,500","$75,500"
"2432974","RESIDENTIAL","Single Family Residence","1107 Massey Street","Smithfield","27577",,"Town Lot","1","1","496",".26-.5 Acres","1938","2/23/2022","4/19/2022","7","$75,900","$75,900"
"LP678340","RESIDENTIAL","Single Family Residence","57 Elsie Lamm Road","Sanford","27332",,,"3","2","0",".26-.5 Acres","1970","3/1/2022","5/17/2022","42","$85,000","$75,900"
"LP678747","RESIDENTIAL","Single Family Residence","4505 Hopemore Street","Sanford","27330",,,"3","2","0",,"1973","3/2/2022","6/1/2022","20","$78,888","$76,400"
"LP681038","RESIDENTIAL","Condo","3392 Galleria Drive","Fayetteville","28303",,,"2","2","0",,"1994","3/29/2022","5/8/2022","1","$70,000","$77,000"
"LP668372","RESIDENTIAL","Condo","1800 Tryon Drive","Fayetteville","28303",,"Briarcliff","2","2","0",,"1986","9/22/2021","4/13/2022","194","$75,000","$77,000"
"2435275","RESIDENTIAL","Single Family Residence","719 S Washington Street","Rocky Mount","27801",,"Not in a Subdivision","3","1","1,989","0-.25 Acres","1910","3/8/2022","4/4/2022","3","$80,000","$78,000"
"2382404","RESIDENTIAL","Single Family Residence","Lot 1 Old Cedar Grove Road","Hillsborough","27278",,"Hillsborough Preserve","4","3","2,797","3-5.9 Acres","2022","5/7/2021","4/7/2022","0","$544,055","$78,000"
"LP680457","RESIDENTIAL","Condo","6771 Willowbrook Drive","Fayetteville","28314",,,"3","2","0",,"1987","3/17/2022","4/22/2022","4","$70,000","$78,950"
"LP679825","RESIDENTIAL","Condo","1018 Brookhollow Drive","Fayetteville","28314",,,"3","2","0",,"1986","4/30/2022","5/31/2022","10","$82,000","$79,000"
"2430291","RESIDENTIAL","Single Family Residence","707 Staley Street","Burlington","27217",,"Not in a Subdivision","3","1","795",".26-.5 Acres","1941","2/7/2022","6/7/2022","2","$69,000","$79,000"
"122205","RESIDENTIAL","Single Family Residence","707 Staley Street","Burlington","27217",,,"3","1","0",".26-.5 Acres","1941","2/7/2022","6/7/2022","2","$69,000","$79,000"
"2437808","RESIDENTIAL","Single Family Residence","203 N Hinnant Street","Micro","27555",,"Not in a Subdivision","3","1","1,032","0-.25 Acres","1964","3/22/2022","4/7/2022","2","$69,900","$80,000"
"123001","RESIDENTIAL","Single Family Residence","716 Shawnee Drive","Burlington","27215",,,"2","2","0",".76-.99 Acres","1971","4/25/2022","5/6/2022","2","$80,000","$80,000"
"2429094","RESIDENTIAL","Manufactured","1955 Baltimore Road","Warrenton","27589",,"Not in a Subdivision","3","2","1,152","1-2.9 Acres","2015","1/29/2022","5/13/2022","64","$90,000","$80,000"
"2444620","RESIDENTIAL","Condo","716 Shawnee Drive","Burlington","27215",,"Not in a Subdivision","2","2","876",".76-.99 Acres","1971","4/25/2022","5/6/2022","2","$80,000","$80,000"
"LP681929","RESIDENTIAL","Manufactured","59 Gabrielle Terrace","Sanford","27332",,"Country Place","4","2","0",".51-.75 Acres","1999","4/13/2022","5/27/2022","7","$64,350","$80,000"
"2441089","RESIDENTIAL","Single Family Residence","316 Breckenridge Street","Henderson","27536",,"Not in a Subdivision","4","2","2,038",".26-.5 Acres","1955","4/7/2022","4/21/2022","4","$99,900","$80,000"
"2430219","RESIDENTIAL","Single Family Residence","717 Staley Street","Burlington","27217",,"Not in a Subdivision","2","1","695",".26-.5 Acres","1945","2/7/2022","4/19/2022","2","$66,900","$80,000"
"2447186","RESIDENTIAL","Single Family Residence","612 US Highway 158","Norlina","27563",,"Not in a Subdivision","2","1","944",".26-.5 Acres","1945","5/6/2022","6/16/2022","8","$79,900","$80,000"
"122186","RESIDENTIAL","Single Family Residence","717 Staley Street","Burlington","27217",,,"2","1","0",".26-.5 Acres","1945","2/7/2022","4/19/2022","2","$66,900","$80,000"
