"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"LP708869","RESIDENTIAL","Single Family Residence","106 Teagarden Court","Sanford","27332",,,"4","3","0","1-2.9 Acres","2023","7/26/2023","2/23/2024","0","$303,390","$303,390"
"10007071","RESIDENTIAL","Single Family Residence","406 Church Street","Fuquay Varina","27526",,"Not in a Subdivision","2","1","1,671",".26-.5 Acres","1955","1/18/2024","2/8/2024","4","$309,900","$303,400"
"10003227","RESIDENTIAL","Single Family Residence","3123 Pasile Court","Sanford","27332",,"St James Place","3","2","1,497",".26-.5 Acres","2023","12/22/2023","3/27/2024","0","$303,990","$303,990"
"LP717227","RESIDENTIAL","Single Family Residence","441 SHELTON BEARD Road","Stedman","28391",,,"4","3","0",,"2021","12/15/2023","3/28/2024","67","$310,000","$304,000"
"10001181","RESIDENTIAL","Single Family Residence","5836 Rocking Chair Drive","Youngsville","27596",,"Sandy Pines","3","2","1,178","1-2.9 Acres","1993","12/7/2023","1/11/2024","3","$299,900","$304,000"
"2537735","RESIDENTIAL","Townhouse","252 Beechtree Drive","Cary","27513",,"Windchase at Beechtree","2","3","1,340","0-.25 Acres","1989","10/17/2023","3/8/2024","93","$304,000","$304,000"
"2543161","RESIDENTIAL","Single Family Residence","1198 E Middleton Drive","Creedmoor","27522",,"Lyons Place","3","2","1,462",".26-.5 Acres","2006","11/22/2023","2/22/2024","58","$329,900","$304,000"
"10004749","RESIDENTIAL","Single Family Residence","211 Park Avenue","Creedmoor","27522",,"Not in a Subdivision","4","2","2,379","0-.25 Acres","1945","1/5/2024","2/22/2024","4","$300,000","$304,000"
"2528701","RESIDENTIAL","Single Family Residence","135 Bay Laurel Drive","Sanford","27332",,"Laurel Oaks","3","2","1,497","0-.25 Acres","2023","8/24/2023","1/30/2024","0","$304,000","$304,000"
"2529767","RESIDENTIAL","Single Family Residence","143 Bay Laurel Drive","Sanford","27332",,"Laurel Oaks","3","2","1,497","0-.25 Acres","2023","8/31/2023","1/30/2024","0","$300,000","$304,000"
"2535012","RESIDENTIAL","Townhouse","32 Ripple Way","Clayton","27520",,"Buckhorn Branch","3","3","1,933","0-.25 Acres","2023","10/1/2023","1/16/2024","0","$313,646","$304,846"
"2502706","RESIDENTIAL","Single Family Residence","108 Fynloch Chase Drive","Fremont","27830",,"Fynloch Chase","3","2","1,717",".26-.5 Acres","2023","3/31/2023","3/4/2024","0","$309,900","$304,900"
"10000938","RESIDENTIAL","Single Family Residence","325 Crooked Row Lane","Roxboro","27574",,"Satterfield Farm","3","3","1,679","0-.25 Acres","2023","12/6/2023","2/29/2024","0","$302,900","$304,900"
"10010531","RESIDENTIAL","Single Family Residence","745 Cessna Drive","Spring Hope","27882",,"To Be Added","4","3","2,406",,"2023","2/8/2024","3/11/2024","0","$304,990","$304,990"
"10001275","RESIDENTIAL","Single Family Residence","3118 Pasile Court","Sanford","27332",,"St James Place","3","2","1,497",".26-.5 Acres","2023","12/7/2023","3/27/2024","0","$305,990","$304,990"
"10004932","RESIDENTIAL","Single Family Residence","141 Keith Place","Roxboro","27573",,"Patterson Place","5","3","2,600","0-.25 Acres","2024","1/6/2024","3/5/2024","0","$304,990","$304,990"
"10005837","RESIDENTIAL","Single Family Residence","4101 Cobble Court","Raleigh","27616",,"Cobblestone","3","2","1,148","0-.25 Acres","1992","1/11/2024","3/18/2024","32","$305,000","$305,000"
"2539335","RESIDENTIAL","Manufactured","65 Golden Pond Lane","Franklinton","27525",,"Leigh Acres","3","2","1,531","3-5.9 Acres","1997","10/27/2023","1/19/2024","1","$299,000","$305,000"
"10003961","RESIDENTIAL","Single Family Residence","1802 Windsor Street","Wilson","27893",,"Westwood","3","2","1,500",".26-.5 Acres","1966","1/2/2024","3/12/2024","38","$314,900","$305,000"
"2535158","RESIDENTIAL","Single Family Residence","215 N Second Street","Smithfield","27577","Downtown","Not in a Subdivision","3","3","3,591",".51-.75 Acres","1900","10/2/2023","2/23/2024","121","$399,999","$305,000"
"2540781","RESIDENTIAL","Single Family Residence","1908 Tee Dee Street","Raleigh","27610",,"Southgate","4","2","1,852",".26-.5 Acres","1967","11/6/2023","3/20/2024","88","$309,000","$305,000"
"LP719556","RESIDENTIAL","Townhouse","304 Dogwood Landing","Vass","28394",,"Woodlake","3","3","0","0-.25 Acres","1990","2/9/2024","3/28/2024","33","$315,000","$305,000"
"10007917","RESIDENTIAL","Single Family Residence","2817 Newbold Street","Raleigh","27603",,"Hertford Village","2","2","1,321",".26-.5 Acres","1953","1/24/2024","2/28/2024","16","$308,000","$305,000"
"10006434","RESIDENTIAL","Townhouse","119 S Mclean Court","Cary","27513",,"Cambridge Forest","2","2","1,231","0-.25 Acres","1987","1/16/2024","2/29/2024","11","$292,000","$305,000"
"10009192","RESIDENTIAL","Ranch","505 Bethlehem Road","Knightdale","27545",,"Not in a Subdivision","3","2","1,269",".26-.5 Acres","1967","2/1/2024","3/28/2024","11","$307,000","$305,000"
"LP709940","RESIDENTIAL","Townhouse","46 Cypress Circle","Southern Pines","28387",,,"3","3","0",,"2014","8/17/2023","2/29/2024","149","$310,000","$305,000"
"2529679","RESIDENTIAL","Single Family Residence","1931 A Faucette Avenue","Durham","27704",,"Not in a Subdivision","3","3","1,287","0-.25 Acres","2022","8/30/2023","1/23/2024","0","$325,000","$305,000"
"10015041","RESIDENTIAL","Single Family Residence","1414 Market View Lane","Fuquay Varina","27526",,"Not in a Subdivision","3","2","1,535",".51-.75 Acres","1954","3/4/2024","3/18/2024","5","$285,000","$305,000"
"LP711369","RESIDENTIAL","Single Family Residence","2141 Stonewash Drive","Fayetteville","28306",,,"3","3","0",,"2023","8/31/2023","2/28/2024","0","$312,000","$305,000"
"2523060","RESIDENTIAL","Townhouse","153 Wildflower Circle","Clayton","27520",,"Meadow View","3","3","1,600","0-.25 Acres","2023","7/22/2023","3/13/2024","0","$304,990","$305,000"
"2525622","RESIDENTIAL","Townhouse","161 Wildflower Circle","Clayton","27520",,"Meadow View","3","3","1,588","0-.25 Acres","2023","8/6/2023","1/17/2024","0","$304,990","$305,000"
"10010709","RESIDENTIAL","Townhouse","2553 Blackwolf Run Lane","Raleigh","27604",,"Hedingham","3","3","1,447","0-.25 Acres","2000","2/9/2024","3/13/2024","1","$299,900","$305,000"
"10001563","RESIDENTIAL","Single Family Residence","104 Walden Court","Garner","27529",,"Woodlands","3","2","1,379",".26-.5 Acres","1983","12/8/2023","3/28/2024","81","$313,000","$305,000"
"10002063","RESIDENTIAL","Single Family Residence","161 Falls Creek Drive","Spring Lake","28390",,"Anderson Creek Crossing","4","3","2,054","0-.25 Acres","2016","12/13/2023","1/18/2024","5","$310,000","$305,000"
"2543327","RESIDENTIAL","Single Family Residence","3401 Merrifield Road","Rocky Mount","27804",,"Weatherstone","3","2","2,093",".51-.75 Acres","1984","11/24/2023","3/5/2024","70","$315,000","$305,000"
"10009193","RESIDENTIAL","Townhouse","1935 Lost Lane","Raleigh","27603",,"Villages of Tryon","3","3","1,316","0-.25 Acres","2001","2/1/2024","3/4/2024","1","$305,000","$305,000"
"2535790","RESIDENTIAL","Single Family Residence","72 Waxflower Drive","Smithfield","27577",,"Tralee","3","2","1,425","0-.25 Acres","2021","10/5/2023","3/7/2024","109","$315,000","$305,000"
"10005888","RESIDENTIAL","Single Family Residence","727 Winterlochen Road","Raleigh","27603",,"Greenbriar Estates","3","1","1,274",".26-.5 Acres","1960","1/12/2024","2/19/2024","7","$295,000","$305,000"
"2540736","RESIDENTIAL","Townhouse","9839 Sweet Basil Drive","Wake Forest","27587",,"Shearon Farms","3","3","1,872","0-.25 Acres","2015","11/6/2023","2/7/2024","64","$320,000","$305,000"
"10003145","RESIDENTIAL","Single Family Residence","8444 Longfield Drive","Raleigh","27616",,"Berkshire Downs West","3","2","1,163","0-.25 Acres","1992","12/22/2023","1/29/2024","0","$300,000","$305,000"
"2539511","RESIDENTIAL","Townhouse","4424 Still Pines Drive","Raleigh","27613",,"Crabtree Pine Townhomes","2","3","1,336","0-.25 Acres","1994","10/28/2023","1/16/2024","33","$309,900","$305,000"
"10010288","RESIDENTIAL","Ranch","111 Inca Drive","Louisburg","27549",,"Lake Royale","3","2","1,391",".26-.5 Acres","2006","2/7/2024","3/29/2024","6","$299,900","$305,000"
"2542708","RESIDENTIAL","Single Family Residence","2683 C Rains Crossroads","Selma","27576",,"Not in a Subdivision","3","2","1,523","3-5.9 Acres","1978","11/17/2023","1/26/2024","28","$314,900","$305,000"
"10010677","RESIDENTIAL","Townhouse","207 Cullen Court","Clayton","27520",,"Parkview","3","3","1,433","0-.25 Acres","2019","2/8/2024","3/22/2024","12","$325,000","$305,000"
"2542628","RESIDENTIAL","Townhouse","6705 Morgantown Street","Raleigh","27616",,"Greenbrier Townhomes","2","3","1,510","0-.25 Acres","2007","11/17/2023","2/9/2024","66","$318,000","$305,000"
"10009170","RESIDENTIAL","Single Family Residence","2617 Ardsley Drive","Durham","27704",,"Glen Forest","3","2","1,370",".26-.5 Acres","1967","2/1/2024","3/22/2024","0","$300,000","$305,000"
"10012040","RESIDENTIAL","Townhouse","5324 Eagle Trace Drive","Raleigh","27604",,"Hedingham","3","3","1,458","0-.25 Acres","2000","2/16/2024","3/28/2024","2","$299,900","$305,000"
"10003000","RESIDENTIAL","Manufactured","2527 Tree Farm Road","Hillsborough","27278",,"Not in a Subdivision","3","2","1,564","6-10.9 Acres","1985","12/21/2023","3/29/2024","42","$325,000","$305,000"
"10000324","RESIDENTIAL","Townhouse","2600 Andover Glen Road","Raleigh","27604",,"Farrington Grove Townhomes","2","2","1,242","0-.25 Acres","2005","11/27/2023","2/8/2024","37","$300,000","$305,000"
"LP717510","RESIDENTIAL","Single Family Residence","1839 Ponderosa Trail","Cameron","28326",,"Carolina Seasons","3","3","0",".26-.5 Acres","2010","1/12/2024","3/14/2024","17","$315,000","$305,000"
"2538202","RESIDENTIAL","Single Family Residence","409 Wyndham Drive","Fuquay Varina","27526",,"Sandy Springs","3","2","1,096","0-.25 Acres","1991","10/19/2023","3/18/2024","131","$310,000","$305,000"
"2536955","RESIDENTIAL","Single Family Residence","3409 Colossae Court","Raleigh","27610",,"Idlewood Village","3","3","1,453","0-.25 Acres","2006","10/12/2023","1/19/2024","31","$300,000","$305,000"
"10011922","RESIDENTIAL","Condo","1312 Hillbrow Lane","Raleigh","27615",,"Wynde Pointe Condos","2","2","1,100","0-.25 Acres","1992","2/15/2024","3/14/2024","3","$305,000","$305,000"
"2541241","RESIDENTIAL","Townhouse","100 Stratford Lakes Drive","Durham","27713",,"Stratford Lakes","3","4","1,654","0-.25 Acres","2012","11/9/2023","3/19/2024","84","$300,000","$305,000"
"10010119","RESIDENTIAL","Ranch","10909 Fanny Brown Road","Raleigh","27603",,"Southern Oaks","3","2","1,236",".51-.75 Acres","1989","11/30/2023","1/31/2024","31","$315,000","$305,000"
"LP716307","RESIDENTIAL","Single Family Residence","84 Loyalist Road","Cameron","28326",,,"4","3","0",".26-.5 Acres","2010","12/15/2023","2/14/2024","21","$305,000","$305,000"
"LP714644","RESIDENTIAL","Other","841 5th Street","Bladenboro","28320",,,"4","3","0",".76-.99 Acres","2007","10/16/2023","1/4/2024","44","$325,000","$305,000"
"10008095","RESIDENTIAL","Townhouse","1006 Gold Circle","Mebane","27302",,"Villages at Copperstone","4","2","1,869","0-.25 Acres","2019","1/25/2024","3/1/2024","10","$314,900","$305,000"
"LP716654","RESIDENTIAL","Single Family Residence","5994 Blue Teal Court","Fayetteville","28304",,,"3","2","0",,"1987","12/3/2023","1/30/2024","12","$305,000","$305,000"
"10002869","RESIDENTIAL","Single Family Residence","236 Sherron Road","Durham","27703",,"Not in a Subdivision","3","2","1,546",".51-.75 Acres","1964","12/19/2023","1/26/2024","4","$299,900","$305,000"
"10006096","RESIDENTIAL","Single Family Residence","31 Farrington Drive","Clayton","27520",,"Tymber Creek","3","2","1,466",".51-.75 Acres","2008","1/12/2024","3/7/2024","3","$300,000","$305,000"
"LP712714","RESIDENTIAL","Single Family Residence","368 Bald Cypress Drive","Vass","28394",,"Woodlake","3","3","0",,"1973","9/25/2023","1/25/2024","37","$300,000","$305,000"
"LP717262","RESIDENTIAL","Single Family Residence","5725 Trotter Court","Hope Mills","28348",,,"3","2","0",,"1997","12/15/2023","1/22/2024","19","$347,900","$305,000"
"10013144","RESIDENTIAL","Single Family Residence","512 Craven Street","Durham","27704",,"Not in a Subdivision","3","3","1,260","0-.25 Acres","2022","2/22/2024","3/28/2024","7","$315,000","$305,000"
"10014483","RESIDENTIAL","Single Family Residence","3526 Rose Of Sharon Road","Durham","27712",,"Not in a Subdivision","2","1","915",".76-.99 Acres","1955","3/1/2024","3/25/2024","2","$250,000","$305,000"
"10011461","RESIDENTIAL","Single Family Residence","1442 Capri Road","Winston-Salem","27103",,"Not in a Subdivision","3","2","1,300",,"1958","2/13/2024","3/18/2024","5","$305,000","$305,000"
"2533232","RESIDENTIAL","Single Family Residence","165 Arbor Loop","Angier","27501",,"Whetstone West","3","2","1,500",".26-.5 Acres","2010","9/20/2023","2/23/2024","124","$299,900","$305,000"
"2523493","RESIDENTIAL","Townhouse","3046 Spline Circle","Raleigh","27610",,"Liberty Station","3","3","1,324","0-.25 Acres","2023","7/26/2023","2/27/2024","0","$305,007","$305,007"
"2535399","RESIDENTIAL","Townhouse","337 Hacksaw Trail","Raleigh","27610",,"Liberty Station","3","3","1,324","0-.25 Acres","2023","10/4/2023","2/28/2024","0","$305,227","$305,227"
"LP711308","RESIDENTIAL","Single Family Residence","291 Winnsboro Road","Raeford","28376",,,"4","2","0","0-.25 Acres","2023","8/25/2023","1/19/2024","0","$305,399","$305,399"
"2535013","RESIDENTIAL","Townhouse","34 Ripple Way","Clayton","27520",,"Buckhorn Branch","3","3","1,933","0-.25 Acres","2023","10/1/2023","1/22/2024","0","$314,254","$305,454"
"LP720019","RESIDENTIAL","Single Family Residence","5421 Thompson Circle","Hope Mills","28348",,,"4","3","0",".51-.75 Acres","1973","2/19/2024","3/25/2024","5","$305,500","$305,500"
"LP717173","RESIDENTIAL","Single Family Residence","144 Blue Bay Lane","Cameron","28326",,,"3","3","0",,"2015","12/13/2023","2/23/2024","5","$306,000","$305,500"
"10006837","RESIDENTIAL","Single Family Residence","248 Constellation Court","Benson","27504",,"Aquilla Bluffs","3","2","1,517",".51-.75 Acres","2023","1/18/2024","3/26/2024","0","$314,900","$305,500"
"2539622","RESIDENTIAL","Single Family Residence","3027 Paradise Way","Sanford","27332",,"St James Place","4","3","1,613",".26-.5 Acres","2023","10/29/2023","2/16/2024","0","$305,990","$305,690"
"10002428","RESIDENTIAL","Single Family Residence","3034 Paradise Way","Sanford","27332",,"St James Place","3","2","1,497",".26-.5 Acres","2023","12/15/2023","3/20/2024","0","$305,990","$305,990"
"2542215","RESIDENTIAL","Townhouse","144 Aster Bloom Lane","Raleigh","27610",,"Edge of Auburn","3","4","1,733","0-.25 Acres","2023","11/15/2023","2/26/2024","0","$314,190","$305,990"
"2539453","RESIDENTIAL","Townhouse","149 Summer Violet Lane","Raleigh","27610",,"Edge of Auburn","3","4","1,733","0-.25 Acres","2023","10/27/2023","1/16/2024","0","$309,690","$305,990"
"2543406","RESIDENTIAL","Townhouse","140 Aster Bloom Lane","Raleigh","27610",,"Edge of Auburn","3","4","1,733","0-.25 Acres","2024","11/25/2023","2/28/2024","0","$305,990","$305,990"
"2528285","RESIDENTIAL","Townhouse","105 Hollow Oak Drive","Durham","27713",,"Heritage Woods","3","3","1,531","0-.25 Acres","1985","8/22/2023","3/1/2024","170","$318,000","$306,000"
"10017519","RESIDENTIAL","Townhouse","7604 Ladden Court","Raleigh","27615",,"Southern Winds","2","2","1,161","0-.25 Acres","1985","3/15/2024","3/28/2024","3","$285,000","$306,000"
"2543219","RESIDENTIAL","Townhouse","4333 Sugarbend Way","Raleigh","27606",,"Crescent Ridge","2","3","1,302","0-.25 Acres","2004","11/22/2023","1/5/2024","3","$306,000","$306,000"
"2543153","RESIDENTIAL","Single Family Residence","3926 Origin Drive","Bailey","27807",,"Whitley Crossing","3","2","1,577",".51-.75 Acres","2023","11/22/2023","3/20/2024","0","$314,900","$306,000"
"2533105","RESIDENTIAL","Single Family Residence","2514 Wes Sandling Road","Franklinton","27525",,"Stonefield","3","2","1,286","1-2.9 Acres","2001","9/20/2023","1/23/2024","84","$299,000","$306,000"
"10008394","RESIDENTIAL","Single Family Residence","3824 Northlake Drive","Durham","27703",,"Grove Park","3","3","1,290","0-.25 Acres","1998","1/26/2024","3/22/2024","14","$315,000","$306,000"
"2540856","RESIDENTIAL","Townhouse","2115 Fieldhouse Avenue","Raleigh","27603",,"Tryon Place Townhomes","3","3","1,462","0-.25 Acres","2013","11/6/2023","1/5/2024","34","$315,000","$306,001"
"2508069","RESIDENTIAL","Single Family Residence","306 Suhani Lane","Clayton","27520",,"Barbour Farms","3","2","1,383",".51-.75 Acres","2023","5/1/2023","2/28/2024","0","$323,538","$306,038"
"2504629","RESIDENTIAL","Single Family Residence","305 Plainfield Drive","Goldsboro","27534",,"Spring Forest","3","2","1,826",".26-.5 Acres","2023","4/12/2023","1/9/2024","0","$306,150","$306,150"
"10006232","RESIDENTIAL","Townhouse","172 Aster Bloom Lane","Raleigh","27610",,"Edge of Auburn","3","4","1,733","0-.25 Acres","2024","1/14/2024","2/29/2024","0","$309,690","$306,190"
"2537112","RESIDENTIAL","Townhouse","331 Hacksaw Trail","Raleigh","27610",,"Liberty Station","3","3","1,324","0-.25 Acres","2023","10/13/2023","2/21/2024","0","$306,227","$306,227"
"2506667","RESIDENTIAL","Townhouse","14 Ripple Way","Clayton","27520",,"Buckhorn Branch","3","3","1,760","0-.25 Acres","2023","4/22/2023","2/8/2024","0","$306,370","$306,370"
"LP711728","RESIDENTIAL","Single Family Residence","180 Lennox Loop","Raeford","28376",,"Westgate","4","3","0",,"2006","9/5/2023","1/11/2024","96","$299,000","$306,400"
"10004918","RESIDENTIAL","Single Family Residence","2808 Buckboard Lane","Raleigh","27603",,"Stagecoach","3","2","1,356",".76-.99 Acres","1995","1/5/2024","1/25/2024","8","$315,000","$306,500"
"LP712105","RESIDENTIAL","Single Family Residence","1704 Ragsdale Road","Hope Mills","28348",,,"4","3","0",".26-.5 Acres","2023","9/13/2023","1/30/2024","0","$306,706","$306,706"
"LP712091","RESIDENTIAL","Single Family Residence","1708 Ragsdale Road","Hope Mills","28348",,,"3","3","0","0-.25 Acres","2023","9/13/2023","2/16/2024","0","$306,706","$306,706"
"LP704226","RESIDENTIAL","Single Family Residence","1713 Ramsdale Road","Hope Mills","28348",,,"4","3","0","0-.25 Acres","2023","5/12/2023","1/9/2024","0","$306,706","$306,706"
"2510432","RESIDENTIAL","Single Family Residence","1713 Ramsdale Road","Hope Mills","28348",,"Cypress Pointe","4","3","1,920","0-.25 Acres","2023","5/12/2023","1/9/2024","0","$306,706","$306,706"
"2531976","RESIDENTIAL","Single Family Residence","1708 Ragsdale Road","Hope Mills","28348",,"Cypress Pointe","3","3","1,992","0-.25 Acres","2023","9/13/2023","2/16/2024","0","$306,706","$306,706"
"LP712120","RESIDENTIAL","Single Family Residence","1713 Ragsdale Road","Hope Mills","28348",,,"4","3","0","0-.25 Acres","2023","9/13/2023","2/29/2024","0","$306,706","$306,706"
"2532009","RESIDENTIAL","Single Family Residence","1713 Ragsdale Road","Hope Mills","28348",,"Cypress Pointe","4","3","1,920","0-.25 Acres","2023","9/13/2023","2/29/2024","0","$306,706","$306,706"
"2532003","RESIDENTIAL","Single Family Residence","1704 Ragsdale Road","Hope Mills","28348",,"Cypress Pointe","4","3","1,920",".26-.5 Acres","2023","9/13/2023","1/30/2024","0","$306,706","$306,706"
"2536457","RESIDENTIAL","Single Family Residence","56 Liam Drive","Broadway","27505",,"Harrington Place","3","3","1,813",".26-.5 Acres","2023","10/10/2023","1/23/2024","0","$306,725","$306,725"
"LP709669","RESIDENTIAL","Single Family Residence","397 Walters Run Drive","Raeford","28376",,,"4","3","0",".26-.5 Acres","2024","8/11/2023","3/1/2024","0","$306,805","$306,800"
"2527730","RESIDENTIAL","Single Family Residence","162 Earnest Way","Kenly","27542",,"Godfrey Farm","3","2","1,561",".26-.5 Acres","2023","8/18/2023","1/31/2024","0","$304,800","$306,800"
"2536679","RESIDENTIAL","Townhouse","117 Summer Violet Lane","Raleigh","27610",,"Edge of Auburn","3","4","1,733","0-.25 Acres","2023","10/11/2023","1/31/2024","0","$305,990","$306,840"
"10000106","RESIDENTIAL","Single Family Residence","490 Sturgeon Street","Smithfield","27577",,"East River","3","3","1,625","0-.25 Acres","2023","11/29/2023","2/9/2024","0","$306,900","$306,900"
"10004633","RESIDENTIAL","Single Family Residence","1226 N Miami Boulevard","Durham","27703",,"Not in a Subdivision","3","2","1,188",".26-.5 Acres","2016","1/4/2024","3/8/2024","33","$317,000","$307,000"
"10008275","RESIDENTIAL","Townhouse","2628 Vega Court","Raleigh","27614",,"Wakefield","2","3","1,353","0-.25 Acres","2002","1/26/2024","3/13/2024","17","$295,000","$307,000"
"2528003","RESIDENTIAL","Townhouse","6029 Dixon Drive","Raleigh","27609",,"Northclift","3","3","1,963","0-.25 Acres","1980","8/19/2023","1/9/2024","90","$307,000","$307,000"
"10004854","RESIDENTIAL","Townhouse","1728 Quail Ridge Road","Raleigh","27609",,"Sweetbriar Forest","4","4","2,105","0-.25 Acres","1973","1/5/2024","2/29/2024","30","$309,000","$307,000"
"128959","RESIDENTIAL","Other","2169 Walker Avenue","Burlington","27215",,"Not in a Subdivision","4","3","3,088",".26-.5 Acres","1962","11/16/2023","1/19/2024","71","$425,000","$307,000"
"2542438","RESIDENTIAL","Single Family Residence","2169 Walker Avenue","Burlington","27215",,"Not in a Subdivision","4","3","3,147",".26-.5 Acres","1962","11/16/2023","1/19/2024","10","$425,000","$307,000"
"LP718159","RESIDENTIAL","Single Family Residence","120 Crescent Drive","Raeford","28376",,"Mayfield","3","3","0",".51-.75 Acres","2011","1/11/2024","2/16/2024","3","$305,000","$307,000"
"10006449","RESIDENTIAL","Single Family Residence","2344 Stevens Road","Raleigh","27610",,"Longview Park","2","1","814",".26-.5 Acres","1953","1/15/2024","2/16/2024","1","$339,000","$307,200"
"10010007","RESIDENTIAL","Single Family Residence","3525 Chelsea Drive","Rocky Mount","27803",,"Berkeley","3","2","2,316",".26-.5 Acres","1978","2/5/2024","3/1/2024","2","$309,900","$307,400"
"10007424","RESIDENTIAL","Single Family Residence","151 Bay Laurel Drive","Sanford","27332",,"Laurel Oaks","3","2","1,497","0-.25 Acres","2024","1/21/2024","3/22/2024","0","$307,990","$307,480"
"2499798","RESIDENTIAL","Single Family Residence","70 Arapahoe Drive","Kenly","27542",,"Colby Farm","3","3","1,812",".51-.75 Acres","2022","3/15/2023","1/5/2024","0","$315,000","$307,500"
"2527777","RESIDENTIAL","Single Family Residence","3023 Marion Heights Drive","Kinston","28504",,"Marion Heights","3","2","1,800",".76-.99 Acres","2023","8/18/2023","2/27/2024","0","$314,900","$307,500"
"2532769","RESIDENTIAL","Single Family Residence","38 Dexter Ridge","Angier","27501",,"Whetstone West","3","2","1,500","0-.25 Acres","2009","9/18/2023","1/31/2024","72","$315,000","$307,500"
"2535764","RESIDENTIAL","Townhouse","329 Port Haven Drive","Apex","27502",,"West Haven Townhomes","3","3","1,328","0-.25 Acres","2007","10/5/2023","1/23/2024","77","$325,000","$307,500"
"10000789","RESIDENTIAL","Townhouse","199 Ivy Vine Way","Raleigh","27610",,"Edge of Auburn","3","4","1,733","0-.25 Acres","2023","12/5/2023","2/29/2024","0","$305,990","$307,840"
"2539885","RESIDENTIAL","Single Family Residence","135 Harmony Trail","Broadway","27505",,"Haven","3","2","1,425",".76-.99 Acres","2023","10/31/2023","1/11/2024","0","$307,900","$307,900"
"2526625","RESIDENTIAL","Single Family Residence","557 Crow Field Street","Roxboro","27574",,"Satterfield Farm","3","3","1,679","0-.25 Acres","2023","8/11/2023","2/29/2024","0","$302,900","$307,900"
"2527235","RESIDENTIAL","Single Family Residence","275 Beacon Hill Road","Lillington","27546",,"Duncans Creek","3","3","1,471",".51-.75 Acres","2023","8/16/2023","3/26/2024","0","$306,076","$307,910"
"2542084","RESIDENTIAL","Townhouse","529 Woodwinds Drive","Durham","27713",,"Woodcroft","3","2","1,407","0-.25 Acres","1986","11/15/2023","1/30/2024","49","$299,000","$308,000"
"2533539","RESIDENTIAL","Single Family Residence","2612 Joyner Road","Durham","27704",,"Not in a Subdivision","4","3","1,602",".26-.5 Acres","1958","9/21/2023","1/22/2024","83","$308,000","$308,000"
"10007224","RESIDENTIAL","Single Family Residence","1831 Milan Street","Durham","27704",,"Northeast Hills","3","2","1,501",".76-.99 Acres","1987","1/19/2024","3/4/2024","6","$307,000","$308,000"
"2540573","RESIDENTIAL","Single Family Residence","160 Clear Valley Drive","Sanford","27330",,"Clarendon Valley","3","2","1,728",".76-.99 Acres","2020","11/3/2023","1/3/2024","19","$315,900","$308,000"
"10000888","RESIDENTIAL","Single Family Residence","1761 S Main Street","Graham","27253",,"Not in a Subdivision","3","2","2,463",".76-.99 Acres","1940","11/27/2023","3/28/2024","81","$320,000","$308,000"
"10002627","RESIDENTIAL","Single Family Residence","3005 Softwind Drive","Clayton","27520",,"Wynston","3","2","1,150","0-.25 Acres","2004","12/18/2023","3/1/2024","41","$299,900","$308,000"
"10006562","RESIDENTIAL","Single Family Residence","191 Fallingbrook Drive","Kenly","27542",,"River Ridge","4","3","2,016",".26-.5 Acres","2019","1/17/2024","2/28/2024","12","$309,900","$308,000"
"2540074","RESIDENTIAL","Townhouse","104 Canterbury Road","Wilson","27896",,"Canterbury","3","4","2,233","0-.25 Acres","1987","11/1/2023","1/3/2024","5","$299,900","$308,000"
"10003173","RESIDENTIAL","Townhouse","207 Applecross Drive","Cary","27511",,"Applecross","2","3","1,184","0-.25 Acres","1984","12/21/2023","1/23/2024","6","$295,000","$308,000"
"2541087","RESIDENTIAL","Single Family Residence","202 N 6th Street","Erwin","28339",,"Not in a Subdivision","3","2","1,621",".51-.75 Acres","2021","11/6/2023","1/23/2024","34","$314,900","$308,202"
"2538551","RESIDENTIAL","Single Family Residence","177 Keith Place","Roxboro","27573",,"Patterson Place","5","3","2,600","0-.25 Acres","2024","10/21/2023","2/16/2024","0","$308,490","$308,490"
"2532183","RESIDENTIAL","Single Family Residence","2135 Wild Ridge Drive","Fayetteville","28314",,"Hoke Loop Ridge","4","2","1,764","0-.25 Acres","2023","9/14/2023","1/23/2024","0","$314,990","$308,495"
"10003121","RESIDENTIAL","Single Family Residence","208 Day Lily Street","Selma","27576",,"Lily Farms","3","3","1,510",".51-.75 Acres","2020","12/21/2023","2/15/2024","40","$309,800","$308,500"
"10002156","RESIDENTIAL","Single Family Residence","36 Gold Court","Kenly","27542",,"Glenwood","3","2","1,619",".26-.5 Acres","2023","12/13/2023","2/16/2024","0","$308,900","$308,900"
"2536362","RESIDENTIAL","Single Family Residence","123 Tangled Oaks Lane","Fuquay Varina","27526",,"Coble Farms","2","2","1,153","0-.25 Acres","2024","10/9/2023","3/7/2024","0","$308,895","$308,985"
"2542149","RESIDENTIAL","Single Family Residence","2909 Buckboard Lane","Raleigh","27603",,"Stagecoach","3","2","1,362",".51-.75 Acres","1995","11/15/2023","2/19/2024","63","$313,000","$309,000"
"10008191","RESIDENTIAL","Single Family Residence","438 Crawford Parkway","Clayton","27520",,"Parkview","3","3","1,519","0-.25 Acres","2018","1/25/2024","3/1/2024","5","$309,000","$309,000"
