"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2477765","RESIDENTIAL","Single Family Residence","270 Brunswick Drive","Nashville","27856",,"Bradford Place","2","2","1,393","0-.25 Acres","2022","10/6/2022","11/21/2023","0","$289,900","$289,900"
"LP712620","RESIDENTIAL","Single Family Residence","105 Peregrine Place","Fayetteville","28306",,,"5","3","0","0-.25 Acres","1997","9/22/2023","11/27/2023","27","$289,900","$289,900"
"LP705951","RESIDENTIAL","Single Family Residence","1843 Reservation Road","Aberdeen","28315",,"Aberdeen","3","2","0","1-2.9 Acres","2023","6/8/2023","12/18/2023","0","$289,900","$289,900"
"2485705","RESIDENTIAL","Single Family Residence","310 E Washington Street","Lillington","27546",,"Not in a Subdivision","3","3","1,714",".26-.5 Acres","2023","12/1/2022","12/22/2023","0","$289,900","$289,900"
"2505958","RESIDENTIAL","Single Family Residence","397 Sturgeon Street","Smithfield","27577",,"East River","3","3","1,510","0-.25 Acres","2023","4/19/2023","10/10/2023","0","$289,900","$289,900"
"2524425","RESIDENTIAL","Single Family Residence","301 Longbow Drive","Middlesex","27557",,"Archers Park","3","2","1,333",".26-.5 Acres","2023","7/31/2023","11/2/2023","0","$289,900","$289,900"
"2535685","RESIDENTIAL","Single Family Residence","2802 Waters Edge Drive","Sanford","27330",,"Bridges Pond","3","2","1,553",".26-.5 Acres","1994","10/5/2023","12/18/2023","36","$289,900","$289,900"
"2541101","RESIDENTIAL","Single Family Residence","302 Rhino Bend","Oxford","27565",,"The Meadows at Oxford","3","2","1,182","0-.25 Acres","2023","11/8/2023","12/15/2023","0","$289,900","$289,900"
"2537522","RESIDENTIAL","Townhouse","446 Barrington Row Avenue","Zebulon","27597",,"Barrington","3","3","1,650","0-.25 Acres","2023","10/16/2023","11/14/2023","0","$293,900","$289,900"
"2526619","RESIDENTIAL","Single Family Residence","144 Silo Court","Roxboro","27574",,"Satterfield Farm","3","2","1,316",".26-.5 Acres","2023","8/11/2023","11/22/2023","0","$299,900","$289,900"
"127916","RESIDENTIAL","Single Family Residence","213 Saint Michael Drive","Gibsonville","27249",,,"2","3","0","0-.25 Acres","2023","6/27/2023","11/3/2023","105","$289,990","$289,990"
"2505120","RESIDENTIAL","Single Family Residence","3010 Winding Ridge Drive","Wilson","27893",,"Bright Leaf","3","2","1,536","0-.25 Acres","2023","4/14/2023","12/27/2023","0","$289,990","$289,990"
"2533439","RESIDENTIAL","Single Family Residence","116 Miles Drive","Pikeville","27863",,"Settlers Pointe","4","2","1,827",".51-.75 Acres","2023","9/21/2023","12/21/2023","0","$289,990","$289,990"
"2501873","RESIDENTIAL","Single Family Residence","4097 Cordiality Church Road","Nashville","27856",,"Not in a Subdivision","5","3","2,000",".51-.75 Acres","2023","3/24/2023","10/6/2023","0","$289,997","$289,997"
"2532039","RESIDENTIAL","Townhouse","8807 Commons Townes Drive","Raleigh","27616",,"Thornton Creek","3","3","1,442","0-.25 Acres","2017","9/14/2023","10/3/2023","3","$285,000","$289,999"
"2522881","RESIDENTIAL","Single Family Residence","804 Cumberland Street","Raleigh","27610",,"Quarry Hills","2","1","832",".26-.5 Acres","1957","7/21/2023","10/13/2023","42","$300,000","$290,000"
"2540164","RESIDENTIAL","Single Family Residence","100 Laurel Spring Drive","Nashville","27856",,"South Creek","4","3","1,984",".76-.99 Acres","1999","11/2/2023","12/21/2023","14","$294,500","$290,000"
"LP712673","RESIDENTIAL","Single Family Residence","261 Rainmaker Street","Linden","28356",,"Sweetwater","3","3","0",".51-.75 Acres","2016","9/23/2023","11/21/2023","7","$293,000","$290,000"
"2532250","RESIDENTIAL","Single Family Residence","107 Crow Drive","Louisburg","27549",,"Lake Royale","3","2","1,394",".26-.5 Acres","2006","9/14/2023","10/13/2023","5","$300,000","$290,000"
"2478334","RESIDENTIAL","Single Family Residence","723 S East Street","Raleigh","27601-2422",,"Not in a Subdivision","2","1","951","0-.25 Acres","1930","10/8/2022","10/16/2023","298","$385,000","$290,000"
"2525410","RESIDENTIAL","Townhouse","5518 Oldtowne Road","Raleigh","27612",,"Ridgeloch Townes","2","2","1,315","0-.25 Acres","1981","8/4/2023","10/23/2023","23","$299,000","$290,000"
"2528782","RESIDENTIAL","Single Family Residence","611 S Elm Avenue","Dunn","28334",,"Not in a Subdivision","3","2","1,716",".26-.5 Acres","1948","8/24/2023","10/27/2023","25","$286,000","$290,000"
"2523347","RESIDENTIAL","Single Family Residence","324 McCarthy Drive","Clayton","27527",,"Riverwood Athletic Club","3","3","1,484","0-.25 Acres","2004","7/25/2023","10/11/2023","48","$309,000","$290,000"
"128776","RESIDENTIAL","Single Family Residence","313 Marylebone Drive","Kernersville","27284",,,"3","2","0",".26-.5 Acres","1987","10/19/2023","11/16/2023","1","$265,000","$290,000"
"2537299","RESIDENTIAL","Single Family Residence","14 Beckham Place","Durham","27703",,"Timberstone","3","2","1,141",".26-.5 Acres","1988","10/14/2023","11/21/2023","7","$285,000","$290,000"
"2489617","RESIDENTIAL","Single Family Residence","4509 Peabody Street","Wilson","27893",,"Bellingham","3","3","1,552",".26-.5 Acres","2023","1/9/2023","10/31/2023","0","$290,000","$290,000"
"2535848","RESIDENTIAL","Single Family Residence","2521 N Roxboro Street","Durham","27704","Northgate Park","Northgate Park","3","1","1,283","0-.25 Acres","1946","10/5/2023","12/20/2023","28","$300,000","$290,000"
"2538926","RESIDENTIAL","Single Family Residence","302 Central Avenue","Black Creek","27813",,"Not in a Subdivision","4","2","1,540",".51-.75 Acres","1900","10/25/2023","12/13/2023","8","$280,000","$290,000"
"2534027","RESIDENTIAL","Townhouse","634 Winding Wood Drive","Clayton","27520",,"Moss Creek Village","2","2","1,161","0-.25 Acres","2013","9/25/2023","11/1/2023","2","$290,000","$290,000"
"2522291","RESIDENTIAL","Single Family Residence","207 Lane Of Sir Gallahad","Garner","27529",,"Camelot","4","2","1,512",".26-.5 Acres","1968","7/19/2023","10/10/2023","40","$300,000","$290,000"
"2513907","RESIDENTIAL","Manufactured","244 Brewer Road","Louisburg","27549",,"Not in a Subdivision","4","2","2,025","3-5.9 Acres","2022","6/1/2023","11/1/2023","114","$339,000","$290,000"
"2533594","RESIDENTIAL","Single Family Residence","3740 Tryon Ridge Drive","Raleigh","27610",,"Quarry Pointe","2","2","1,186","0-.25 Acres","2004","9/22/2023","12/6/2023","34","$289,900","$290,000"
"2533598","RESIDENTIAL","Single Family Residence","104 Meadow Lane","Zebulon","27597",,"Country Meadows","3","2","1,308",".51-.75 Acres","1987","9/22/2023","11/30/2023","17","$290,000","$290,000"
"2532077","RESIDENTIAL","Condo","151 Brookberry Circle","Chapel Hill","27517",,"Finley Forest Condos","2","3","1,228","0-.25 Acres","1982","9/14/2023","10/24/2023","4","$290,000","$290,000"
"2539219","RESIDENTIAL","Townhouse","2706 Andover Glen Road","Raleigh","27604",,"Farrington Grove Townhomes","3","3","1,410","0-.25 Acres","2004","10/26/2023","12/8/2023","20","$295,000","$290,000"
"2539388","RESIDENTIAL","Manufactured","8504 Kenridge Lane","Fuquay Varina","27526",,"Fairview","3","2","1,932",".51-.75 Acres","1998","10/27/2023","12/12/2023","13","$295,000","$290,000"
"2539211","RESIDENTIAL","Townhouse","8343 Bratt Avenue","Wake Forest","27587",,"Caddell Woods","3","3","1,503","0-.25 Acres","2001","10/26/2023","12/19/2023","17","$299,900","$290,000"
"2531833","RESIDENTIAL","Single Family Residence","197 Stagecoach Road","Leasburg","27291",,"Not in a Subdivision","3","2","1,500","3-5.9 Acres","2014","9/13/2023","10/13/2023","1","$279,900","$290,000"
"128562","RESIDENTIAL","Single Family Residence","3561 BoyWood Road","Graham","27253",,,"3","2","0",".76-.99 Acres","1997","9/26/2023","11/9/2023","6","$275,000","$290,000"
"2534501","RESIDENTIAL","Single Family Residence","6924 Buffalo Road","Selma","27576",,"Not in a Subdivision","3","2","1,528","1-2.9 Acres","1963","9/28/2023","11/29/2023","25","$299,900","$290,000"
"2536196","RESIDENTIAL","Single Family Residence","4541 Cattle Way","Greensboro","27405",,"Reedy Creek","4","3","2,069","0-.25 Acres","2018","10/7/2023","12/15/2023","13","$289,900","$290,000"
"2530531","RESIDENTIAL","Single Family Residence","4234 Belmont Villas Way","Rocky Mount","27804",,"Belmont Lake Preserve","4","3","2,447","0-.25 Acres","2020","9/5/2023","11/13/2023","36","$299,800","$290,000"
"2539288","RESIDENTIAL","Single Family Residence","2048 Northcrest Drive","Elon","27244",,"North Crest Heights","3","2","1,573",".26-.5 Acres","1995","10/27/2023","11/30/2023","5","$290,000","$290,000"
"2516176","RESIDENTIAL","Single Family Residence","308 Flamingo Drive","Clayton","27520",,"Country Estates","3","2","1,080","0-.25 Acres","2023","6/13/2023","10/23/2023","0","$295,000","$290,000"
"LP709001","RESIDENTIAL","Single Family Residence","363 Watchmen Lane","Cameron","28326",,,"4","3","0",".26-.5 Acres","2016","7/30/2023","10/2/2023","27","$290,000","$290,000"
"2533464","RESIDENTIAL","Single Family Residence","1101 Edgebrook Drive","Garner","27529",,"Edgebrook","3","2","1,585",".26-.5 Acres","1975","9/21/2023","11/16/2023","29","$310,000","$290,000"
"128709","RESIDENTIAL","Single Family Residence","1506 Westbrook Avenue","Elon","27244",,,"4","3","0",".51-.75 Acres","1988","10/8/2023","11/13/2023","16","$307,000","$290,000"
"LP702006","RESIDENTIAL","Single Family Residence","94 Mary Robertson Street","Dunn","28334",,,"4","3","0",".26-.5 Acres","2023","4/14/2023","10/27/2023","0","$289,940","$290,000"
"2526628","RESIDENTIAL","Single Family Residence","2314 Charles Street","Durham","27707",,"Not in a Subdivision","3","1","864",".26-.5 Acres","1961","8/11/2023","11/6/2023","50","$295,000","$290,000"
"2528611","RESIDENTIAL","Townhouse","613 Oakfield Trail","Mebane","27302",,"The Village at Lake Michael","2","3","1,541","0-.25 Acres","2006","8/24/2023","12/28/2023","97","$295,500","$290,000"
"2517606","RESIDENTIAL","Single Family Residence","1113 E Gilbreath Street","Graham","27253",,"Not in a Subdivision","3","2","1,232",".26-.5 Acres","2023","6/21/2023","10/5/2023","0","$290,000","$290,000"
"2536298","RESIDENTIAL","Single Family Residence","1506 Westbrook Avenue","Elon","27244",,"Not in a Subdivision","4","3","1,590",".51-.75 Acres","1988","10/9/2023","11/13/2023","15","$307,000","$290,000"
"127879","RESIDENTIAL","Single Family Residence","1113 E Gilbreath Street","Graham","27253",,,"3","2","0",".26-.5 Acres","2023","6/21/2023","10/5/2023","59","$290,000","$290,000"
"2540088","RESIDENTIAL","Single Family Residence","106 S Rose Hill Drive","Clayton","27520",,"East Hampton","3","2","1,312","0-.25 Acres","2020","11/1/2023","12/29/2023","40","$300,000","$290,000"
"2506857","RESIDENTIAL","Single Family Residence","520 Cooper Road","Raleigh","27610",,"Worth Dale","3","2","1,216","0-.25 Acres","1961","4/24/2023","10/6/2023","57","$304,566","$290,063"
"2532685","RESIDENTIAL","Townhouse","5360 Arkose Drive","Raleigh","27610",,"Olde Towne","2","3","1,370","0-.25 Acres","2023","9/16/2023","11/17/2023","0","$290,150","$290,150"
"2513197","RESIDENTIAL","Townhouse","104 Starlight Street","Sanford","27330",,"Galvins Ridge","3","3","1,425","0-.25 Acres","2023","5/26/2023","12/2/2023","0","$290,490","$290,490"
"2535605","RESIDENTIAL","Single Family Residence","416 Craven Street","Durham","27704",,"Riddle Park","3","2","1,135","0-.25 Acres","1940","10/5/2023","11/15/2023","6","$284,900","$290,500"
"2515389","RESIDENTIAL","Townhouse","3036 Spline Circle","Raleigh","27610",,"Liberty Station","2","3","1,263","0-.25 Acres","2023","6/8/2023","11/29/2023","0","$290,532","$290,532"
"2528808","RESIDENTIAL","Townhouse","5337 Arkose Drive","Raleigh","27610",,"Olde Towne","2","3","1,370","0-.25 Acres","2023","8/24/2023","11/17/2023","0","$290,650","$290,650"
"LP703838","RESIDENTIAL","Single Family Residence","287 Desert Orchid Circle","Raeford","28376",,,"3","2","0",,"2023","4/29/2023","11/17/2023","0","$290,790","$290,790"
"2531366","RESIDENTIAL","Single Family Residence","2630 Pepperstone Drive","Graham","27253",,"Valleyfield","4","2","1,692","0-.25 Acres","2007","9/9/2023","10/12/2023","3","$290,000","$291,000"
"2540132","RESIDENTIAL","Single Family Residence","209 W Dogwood Drive","Creedmoor","27522",,"Not in a Subdivision","3","2","1,886",".26-.5 Acres","1987","11/2/2023","12/28/2023","27","$299,500","$291,000"
"2529445","RESIDENTIAL","Single Family Residence","1029 S Plum Street","Durham","27701",,"Blackwell Heights","3","1","1,861","0-.25 Acres","1961","8/29/2023","12/6/2023","55","$299,800","$291,500"
"2534727","RESIDENTIAL","Townhouse","509 Duchart Lane","Fuquay Varina","27526",,"Lakestone Village","2","3","1,452","0-.25 Acres","2007","9/29/2023","11/7/2023","12","$325,000","$291,500"
"LP700046","RESIDENTIAL","Single Family Residence","249 Taylor's Creek Way","Godwin","28344",,"Taylors Creek","4","3","0",".51-.75 Acres","2023","3/25/2023","10/18/2023","0","$291,950","$291,950"
"2531167","RESIDENTIAL","Single Family Residence","102 Miles Drive","Pikeville","27863",,"Settlers Pointe","3","3","2,068",".51-.75 Acres","2023","9/8/2023","11/16/2023","0","$291,990","$291,990"
"2533057","RESIDENTIAL","Single Family Residence","5673 Wellons Court","Wilson","27893",,"Hunters Crossing","4","2","1,764","1-2.9 Acres","2023","9/19/2023","11/28/2023","0","$291,990","$291,990"
"LP712269","RESIDENTIAL","Single Family Residence","630 Iris Bryant Road","Dunn","28334",,,"3","2","0",,"2021","9/18/2023","10/18/2023","5","$292,000","$292,000"
"2531871","RESIDENTIAL","Townhouse","603 Carved Oak Drive","Durham","27707",,"The Oaks at Hope Valley","2","2","1,332","0-.25 Acres","1997","9/13/2023","10/23/2023","11","$295,000","$292,000"
"2531115","RESIDENTIAL","Single Family Residence","200 W Weaver Street","Durham","27707",,"Hillside Park","3","1","950","0-.25 Acres","1960","9/8/2023","10/13/2023","5","$299,900","$292,000"
"2536015","RESIDENTIAL","Townhouse","5353 Arkose Drive","Raleigh","27610",,"Olde Towne","2","3","1,370","0-.25 Acres","2023","10/6/2023","12/28/2023","0","$288,900","$292,395"
"2526322","RESIDENTIAL","Single Family Residence","130 St James Way","Sanford","27332",,"St James Place","3","2","1,497",".26-.5 Acres","2023","8/10/2023","12/2/2023","0","$292,990","$292,480"
"2538906","RESIDENTIAL","Single Family Residence","102 Bluegrass Drive","Oxford","27565",,"Lexington Park","3","2","1,380",".51-.75 Acres","2016","10/25/2023","11/30/2023","5","$295,000","$292,500"
"2521527","RESIDENTIAL","Single Family Residence","1721 Wildcat Lane","Chapel Hill","27516",,"Wildcat Creek","2","2","1,297",".51-.75 Acres","2014","7/14/2023","11/16/2023","95","$310,000","$292,500"
"128348","RESIDENTIAL","Single Family Residence","349 Henry Steel","Gibsonville","27249",,,"3","3","0","0-.25 Acres","2020","8/25/2023","10/19/2023","14","$290,000","$292,500"
"2515435","RESIDENTIAL","Single Family Residence","5678 Wellons Court","Wilson","27893",,"Hunters Crossing","4","2","1,764","1-2.9 Acres","2023","6/8/2023","10/20/2023","0","$292,990","$292,630"
"2539094","RESIDENTIAL","Single Family Residence","339 Tina Mae","Vanceboro","28586",,"Forest Oaks","3","3","2,574",".51-.75 Acres","2020","10/25/2023","12/13/2023","17","$292,900","$292,900"
"LP717156","RESIDENTIAL","Single Family Residence","114 Magnolia Street","Parkton","28371",,,"3","2","0",".51-.75 Acres","2023","12/1/2023","12/15/2023","0","$292,900","$292,900"
"2515432","RESIDENTIAL","Single Family Residence","5688 Wellons Court","Wilson","27893",,"Hunters Crossing","4","2","1,764","1-2.9 Acres","2023","6/8/2023","11/30/2023","0","$293,990","$292,990"
"2528359","RESIDENTIAL","Single Family Residence","4458 Snowcrest Lane","Raleigh","27616",,"Stowecroft","4","3","1,756","0-.25 Acres","2005","8/22/2023","12/14/2023","77","$315,000","$293,000"
"2528991","RESIDENTIAL","Single Family Residence","704 W Garden Street","Lillington","27546",,"Forest Hills","3","2","1,637",".51-.75 Acres","1978","8/25/2023","10/17/2023","8","$290,000","$293,000"
"LP714819","RESIDENTIAL","Single Family Residence","129 Elizabeth Court","St. Pauls","28384",,,"4","2","0",,"2019","10/17/2023","12/6/2023","8","$300,000","$293,000"
"2539569","RESIDENTIAL","Single Family Residence","455 Allen Road","Clayton","27520",,"Not in a Subdivision","3","2","1,228",".51-.75 Acres","1996","10/28/2023","12/14/2023","3","$293,000","$293,000"
"2524424","RESIDENTIAL","Single Family Residence","275 Longbow Drive","Middlesex","27557",,"Archers Park","3","3","1,641",".26-.5 Acres","2023","7/31/2023","11/21/2023","0","$299,900","$293,000"
"2528573","RESIDENTIAL","Townhouse","9923 Sweet Basil Drive","Wake Forest","27587",,"Shearon Farms","3","3","1,502","0-.25 Acres","2015","8/23/2023","12/5/2023","66","$300,000","$293,000"
"2527493","RESIDENTIAL","Single Family Residence","216 N Dixon Avenue","Cary","27513",,"Not in a Subdivision","2","3","876",".51-.75 Acres","1921","8/17/2023","12/12/2023","49","$310,000","$293,000"
"2518484","RESIDENTIAL","Townhouse","750 Ambrose Hill Lane","Wendell","27591",,"McKenzie Meadows","3","3","1,558","0-.25 Acres","2023","6/26/2023","11/14/2023","0","$320,130","$293,000"
"2529057","RESIDENTIAL","Townhouse","743 Ambrose Hill Lane","Wendell","27591",,"McKenzie Meadows","3","3","1,558","0-.25 Acres","2023","8/25/2023","12/20/2023","0","$297,000","$293,000"
"2529370","RESIDENTIAL","Single Family Residence","202 N Church Street","Louisburg","27549",,"Historic District","3","2","1,713","0-.25 Acres","1906","8/29/2023","11/14/2023","30","$299,900","$293,000"
"2506889","RESIDENTIAL","Single Family Residence","1022 Saddlebrook Drive","Rocky Mount","27804",,"Saddlebrook","4","2","1,765","0-.25 Acres","2023","4/24/2023","10/23/2023","0","$293,000","$293,000"
"2518503","RESIDENTIAL","Townhouse","5344 Arkose Drive","Raleigh","27610",,"Olde Towne","2","3","1,370","0-.25 Acres","2023","6/26/2023","10/3/2023","0","$289,650","$293,145"
"2526561","RESIDENTIAL","Townhouse","5341 Arkose Drive","Raleigh","27610",,"Olde Towne","2","3","1,370","0-.25 Acres","2023","8/11/2023","11/22/2023","0","$289,650","$293,145"
"LP702011","RESIDENTIAL","Single Family Residence","230 Hornet (Lot 54) Drive","Raeford","28376",,,"3","3","0","0-.25 Acres","2023","4/14/2023","10/5/2023","0","$293,340","$293,340"
"LP714198","RESIDENTIAL","Single Family Residence","19 Sugarberry Place","Spring Lake","28390",,,"3","2","0",".51-.75 Acres","2023","10/5/2023","12/18/2023","0","$293,900","$293,900"
"2528728","RESIDENTIAL","Single Family Residence","345 Longbow Drive","Middlesex","27557",,"Archers Park","3","3","1,552",".51-.75 Acres","2023","8/24/2023","11/30/2023","0","$293,900","$293,900"
"2532494","RESIDENTIAL","Single Family Residence","144 Gwinn Road","Roxboro","27573",,"Not in a Subdivision","3","2","1,187",".26-.5 Acres","2023","9/15/2023","11/16/2023","0","$294,500","$294,000"
"2469741","RESIDENTIAL","Single Family Residence","157 Peach Orchard Drive","Benson","27504",,"Desert Pines","3","3","1,993","1-2.9 Acres","1995","8/19/2022","12/4/2023","216","$350,000","$294,000"
"2528681","RESIDENTIAL","Single Family Residence","844 S Hollybrook Road","Wendell","27591",,"Not in a Subdivision","2","2","1,336",".51-.75 Acres","1940","8/24/2023","11/13/2023","61","$310,000","$294,000"
"2525355","RESIDENTIAL","Single Family Residence","48 Scotch Bonnet Ridge","Clayton","27520",,"Lions Gate","3","3","1,466","0-.25 Acres","2007","8/4/2023","10/2/2023","18","$295,000","$294,000"
"LP716237","RESIDENTIAL","Single Family Residence","6117 Long Creek Court","Fayetteville","28311",,,"4","3","0",".26-.5 Acres","2023","11/22/2023","11/24/2023","0","$294,000","$294,000"
"2527335","RESIDENTIAL","Single Family Residence","7584 Walking Stick Lane","Liberty","27298",,"Great Meadows","3","2","1,358",".76-.99 Acres","2010","8/15/2023","10/2/2023","30","$295,000","$294,000"
"2539563","RESIDENTIAL","Single Family Residence","3106 S Alston Avenue","Durham","27713",,"Not in a Subdivision","3","1","1,060",".51-.75 Acres","1955","10/28/2023","11/27/2023","7","$300,000","$294,000"
"128320","RESIDENTIAL","Single Family Residence","7584 Walking Stick Lane","Liberty","27298",,,"3","2","0",".76-.99 Acres","2010","8/15/2023","10/2/2023","30","$295,000","$294,000"
"LP700110","RESIDENTIAL","Single Family Residence","266 Hornet (Lot 57) Drive","Raeford","28376",,,"3","3","0","0-.25 Acres","2023","3/27/2023","10/18/2023","0","$294,405","$294,433"
"LP705738","RESIDENTIAL","Single Family Residence","357 Desert Orchid Circle","Raeford","28376",,,"3","2","0",,"2023","6/10/2023","12/29/2023","0","$294,500","$294,500"
"2525669","RESIDENTIAL","Single Family Residence","5601 Sterlingwoods Drive","Fuquay Varina","27526",,"Sterlingworth","3","2","1,508",".51-.75 Acres","1998","8/7/2023","11/17/2023","27","$339,900","$294,500"
"LP690994","RESIDENTIAL","Single Family Residence","35 Mary Robertson Street","Dunn","28334",,,"3","3","0",".26-.5 Acres","2022","8/18/2022","11/2/2023","0","$297,740","$294,540"
"LP708983","RESIDENTIAL","Single Family Residence","2107 Lunsford (LT301) Drive","Fayetteville","28314",,"Highcroft","3","2","0","0-.25 Acres","2023","7/28/2023","12/19/2023","0","$294,900","$294,900"
"LP705819","RESIDENTIAL","Single Family Residence","1827 Reservation Road","Aberdeen","28315",,"Aberdeen","3","2","0",".26-.5 Acres","2023","6/2/2023","10/26/2023","0","$294,900","$294,900"
"2516407","RESIDENTIAL","Single Family Residence","307 Kenison Way","Pikeville","27863",,"Settlers Pointe","3","3","2,060",".51-.75 Acres","2023","6/14/2023","10/27/2023","0","$294,990","$294,900"
"LP712533","RESIDENTIAL","Single Family Residence","181 Lockwood Drive","Cameron","28326",,"Asheford","3","3","0",".26-.5 Acres","2010","9/20/2023","12/6/2023","46","$294,900","$294,900"
"2526783","RESIDENTIAL","Single Family Residence","446 Placid Pond Drive","Broadway","27505",,"Haven","3","2","1,398",".26-.5 Acres","2023","8/13/2023","10/4/2023","0","$294,900","$294,900"
"2510482","RESIDENTIAL","Single Family Residence","370 Placid Pond Drive","Broadway","27505",,"Haven","3","2","1,421",".51-.75 Acres","2023","5/12/2023","10/2/2023","0","$294,900","$294,900"
"2525300","RESIDENTIAL","Single Family Residence","200 Fynloch Chase Drive","Fremont","27830",,"Fynloch Chase","3","2","1,575",".26-.5 Acres","2023","8/4/2023","12/8/2023","0","$294,900","$294,900"
"LP705441","RESIDENTIAL","Single Family Residence","19 Terrier (Lot 37) Court","Parkton","28371",,,"4","3","0",".26-.5 Acres","2024","6/14/2023","11/22/2023","0","$294,950","$294,950"
"2529850","RESIDENTIAL","Single Family Residence","9238 Shallow Creek Trail","Bailey","27807",,"Williams Grove","4","3","2,405",".26-.5 Acres","2023","8/31/2023","12/20/2023","0","$294,990","$294,990"
"2532200","RESIDENTIAL","Single Family Residence","103 Miles Drive","Pikeville","27863",,"Settlers Pointe","3","3","2,060",".51-.75 Acres","2023","9/14/2023","10/16/2023","0","$294,990","$294,990"
"2530561","RESIDENTIAL","Single Family Residence","413 E Woodall Street","Smithfield","27577",,"Not in a Subdivision","3","2","2,407","0-.25 Acres","1910","9/6/2023","10/13/2023","11","$319,900","$295,000"
"2519554","RESIDENTIAL","Single Family Residence","102 Pine Tree Lane","Four Oaks","27524",,"Springlake","3","2","1,750",".76-.99 Acres","1999","7/2/2023","10/19/2023","72","$299,000","$295,000"
"2535140","RESIDENTIAL","Single Family Residence","1112 Parkside Drive","Wilson","27896",,"Forest Hills","3","2","1,775",".26-.5 Acres","1968","10/2/2023","12/14/2023","28","$280,000","$295,000"
"2529871","RESIDENTIAL","Single Family Residence","3201 Idlewood Village Drive","Raleigh","27610",,"Idlewood Village","4","2","1,784","0-.25 Acres","1972","8/31/2023","10/6/2023","2","$295,000","$295,000"
"2534216","RESIDENTIAL","Townhouse","2800 Crestscene Trail","Raleigh","27603",,"Whitehurst","3","3","1,452","0-.25 Acres","1996","9/26/2023","11/7/2023","13","$309,900","$295,000"
"2538033","RESIDENTIAL","Single Family Residence","112 Crawford Parkway Parkway","Clayton","27520",,"Parkview","3","2","1,210","0-.25 Acres","2019","10/19/2023","11/30/2023","3","$295,000","$295,000"
"LP716055","RESIDENTIAL","Single Family Residence","137 Folly Court","Linden","28356",,"Sweetwater","3","3","0",".51-.75 Acres","2018","11/17/2023","12/22/2023","5","$295,000","$295,000"
"LP714489","RESIDENTIAL","Single Family Residence","105 Stedman Street","Fayetteville","28301",,"Haymount","3","3","0","0-.25 Acres","1939","10/12/2023","12/18/2023","4","$295,000","$295,000"
"LP715354","RESIDENTIAL","Single Family Residence","6953 Saint Julian Way","Fayetteville","28314",,,"4","3","0","0-.25 Acres","2007","11/2/2023","12/18/2023","8","$295,000","$295,000"
"LP712606","RESIDENTIAL","Single Family Residence","56 Wateredge Lane","Sanford","27332",,"Carolina Lakes","3","3","0",,"1989","9/22/2023","11/29/2023","22","$298,000","$295,000"
"LP714831","RESIDENTIAL","Single Family Residence","154 Cresthaven Drive","Sanford","27332",,"Crestview","3","3","0",".26-.5 Acres","2002","10/24/2023","12/12/2023","19","$299,900","$295,000"
"LP715322","RESIDENTIAL","Single Family Residence","7760 Pintail Drive","Fayetteville","28311",,"Pine Valley","3","2","0",,"1993","11/6/2023","12/22/2023","8","$295,000","$295,000"
"LP711776","RESIDENTIAL","Single Family Residence","433 Vic Keith Road","Sanford","27332",,"Buffalo Lake","3","2","0",".76-.99 Acres","1970","9/6/2023","12/15/2023","70","$339,000","$295,000"
"LP714496","RESIDENTIAL","Townhouse","59 Hawk Ridge Drive","Spring Lake","28390",,"Anderson Creek Club","3","3","0",,"2005","10/12/2023","12/29/2023","52","$295,000","$295,000"
"LP709562","RESIDENTIAL","Single Family Residence","1425 Burford Court","Fayetteville","28314",,"Woodchase","3","3","0",".26-.5 Acres","2004","8/10/2023","10/26/2023","2","$295,000","$295,000"
"LP710148","RESIDENTIAL","Single Family Residence","605 Georgetown Circle","Fayetteville","28314",,"Lake Shore","3","3","0",".26-.5 Acres","1987","8/25/2023","10/2/2023","7","$285,000","$295,000"
"LP715756","RESIDENTIAL","Single Family Residence","222 Boswell Street","Raeford","28376",,,"4","3","0","0-.25 Acres","2012","11/13/2023","12/18/2023","4","$295,000","$295,000"
"LP715232","RESIDENTIAL","Single Family Residence","6541 Valley Falls Road","Hope Mills","28348",,,"3","3","0",,"2006","10/29/2023","12/19/2023","2","$295,000","$295,000"
"2516849","RESIDENTIAL","Single Family Residence","115 Chickasaw Drive","Louisburg","27549",,"Lake Royale","3","2","1,187","1-2.9 Acres","1998","6/16/2023","10/19/2023","96","$299,999","$295,000"
"2536606","RESIDENTIAL","Single Family Residence","702 Wendy Drive","Graham","27253",,"Carrollton Place","3","2","1,470",".26-.5 Acres","2010","10/11/2023","12/11/2023","18","$295,000","$295,000"
"2534826","RESIDENTIAL","Single Family Residence","103 Lynn Drive","Clayton","27520",,"Glen Haven","4","2","1,405","0-.25 Acres","2008","9/29/2023","11/9/2023","12","$295,000","$295,000"
"2533700","RESIDENTIAL","Townhouse","510 Barrington Row Avenue","Zebulon","27597",,"Barrington","3","3","1,761","0-.25 Acres","2023","9/20/2023","12/13/2023","0","$298,900","$295,000"
"2532906","RESIDENTIAL","Townhouse","450 Barrington Row Avenue","Zebulon","27597",,"Barrington","3","3","1,761","0-.25 Acres","2023","9/18/2023","11/29/2023","0","$295,000","$295,000"
