Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,List Year,List Month,Closing Year,Closing Month,Price Increase Percentage,Age of Property,Geo Cluster,Log Sold Price
2.88,27603,2,2,-0.49569854766959986,-0.11033614216926044,1987,2021-06-08,2021-07-14,-1.0065659289946924,167000.0,-0.5895662162674533,12000,35.7076,-78.6563,1,2021,6,2021,7,1.1406538695887356,0.21084284724717658,0,12.025755079404917
2.88,27215,2,2,-0.17611070488709948,-0.11033614216926044,2004,2021-06-24,2021-07-15,-1.2146268055179916,135000.0,-1.0117109778335522,10000,36.0318,-79.4889,0,2021,6,2021,7,1.1855550382440114,-0.5849111978429963,3,11.813037464800539
2.88,27519,2,3,0.4054343860777783,-0.11033614216926044,2008,2021-06-21,2021-07-16,-0.34840002292598915,258000.0,-0.8991390414159258,8100,35.8072,-78.887,2,2021,6,2021,7,0.35757856629999335,-0.7721474437465664,1,12.460718739865236
2.88,27606,1,1,-2.229855530636938,-0.11033614216926044,1986,2021-06-01,2021-07-14,-1.5613949330568238,75500.0,-0.39256532753660706,500,35.7645,-78.7112,1,2021,6,2021,7,-0.09038650437674836,0.25765190872306915,0,11.231901180182515
2.88,27601,1,2,0.3347059290685364,-0.11033614216926044,2005,2021-06-11,2021-07-12,0.9353355852227672,435000.0,-0.7302811367894863,0,35.7727,-78.6324,1,2021,6,2021,7,-0.2063811900695447,-0.6317202593188889,0,12.983103608918753
2.88,27617,2,2,1.6864053296896038,-0.11033614216926044,2020,2021-01-14,2021-07-15,1.003995674475456,444900.0,2.0699457815989706,0,35.9034,-78.7447,3,2021,1,2021,7,-0.2063811900695447,-1.3338561814572767,4,13.005607064487718
2.88,27516,3,2,0.2561187546138232,-0.11033614216926044,1998,2021-06-18,2021-07-13,0.31115295565286943,345000.0,-0.8991390414159258,0,35.9162,-79.0999,2,2021,6,2021,7,-0.2063811900695447,-0.3040568289876412,1,12.75130259456002
2.88,27703,2,2,0.2508796096501757,-0.11033614216926044,2008,2021-06-30,2021-07-15,-0.3130296739170283,255000.0,-1.1805688824599918,0,35.9781,-78.8439,2,2021,6,2021,7,-0.2063811900695447,-0.7721474437465664,1,12.449022745701502
2.88,27605,1,1,-1.758332483908659,-0.11033614216926044,2016,2021-06-03,2021-07-15,-0.24367604840926188,265000.0,-0.4207083116410137,0,35.7908,-78.653,1,2021,6,2021,7,-0.2063811900695447,-1.1466199355537066,0,12.487488878546145
2.88,27705,3,3,0.5888044598054425,-0.11033614216926044,2002,2021-06-04,2021-07-15,-0.22963887460648996,267024.0,-0.44885129574542026,0,36.0218,-78.9478,2,2021,6,2021,7,-0.2063811900695447,-0.49129307489121127,1,12.495097565957897
2.88,27604,2,2,-0.22588258204175118,-0.11033614216926044,1908,2021-04-23,2021-07-16,0.27647614289898625,338000.0,0.7612970207440636,-2000,35.8334,-78.5799,3,2021,4,2021,7,-0.3087294421514238,3.9087587038426856,4,12.73080413304066
2.88,27608,2,1,-1.3784944740442118,-0.11033614216926044,1950,2021-06-12,2021-07-14,-0.590444175948094,212500.0,-0.7021381526850796,-2500,35.8077,-78.6463,3,2021,6,2021,7,-0.40869750232442204,1.9427781218551998,4,12.26670197321789
2.88,27606,2,2,-0.4852202577423048,-0.11033614216926044,1972,2021-05-16,2021-07-15,-1.075919554502459,138000.0,0.08586540223830515,-7000,35.7645,-78.7112,1,2021,5,2021,7,-1.0463427071553113,0.9129787693855644,0,11.835016210489899
2.88,27603,1,1,-1.1584503855710147,-0.11033614216926044,2008,2021-05-20,2021-07-16,-0.17432242290149547,265000.0,0.0014364499250853408,-10000,35.7076,-78.6563,1,2021,5,2021,7,-0.8390794756666156,-0.7721474437465664,0,12.487488878546145
2.88,27605,1,1,-1.826441368436077,-0.11033614216926044,1953,2021-05-26,2021-07-15,-0.76382823971751,179000.0,-0.19556443880576085,-11000,35.7908,-78.653,1,2021,5,2021,7,-1.2137034605596182,1.8023509374275222,0,12.095146671399466
2.78,27517,2,2,-0.16825198744162814,-0.11033614216926044,1985,2021-07-06,2021-07-22,-0.590444175948094,263800.0,-1.1524258983555853,48800,35.9182,-79.0035,2,2021,7,2021,7,3.7428332251456613,0.3044609701989616,1,12.482950310008736
2.78,27510,2,1,-0.9384062970978176,-0.11033614216926044,1984,2021-06-24,2021-07-21,-0.8956001281822662,200000.0,-0.8428530732071127,29000,35.9055,-79.0901,2,2021,6,2021,7,2.744360814396327,0.35127003167485416,1,12.206077645517674
2.78,27617,3,2,0.5206955752780243,-0.11033614216926044,2005,2021-06-24,2021-07-23,-0.40318938707712465,267000.0,-0.7865671049982995,25000,35.9034,-78.7447,3,2021,6,2021,7,1.5910571212857707,-0.6317202593188889,4,12.495007682693725
2.78,27514,3,2,0.8193268382059347,-0.11033614216926044,2006,2021-05-13,2021-07-23,-0.0709855208949235,310000.0,0.39543822738677775,20100,35.9203,-79.0372,2,2021,5,2021,7,0.9999795459214211,-0.6785293207947813,1,12.644330802262578
2.78,27615,2,2,-0.49045940270595234,-0.11033614216926044,1975,2021-06-15,2021-07-23,-1.1799499927641084,150000.0,-0.53328024805864,20000,35.8887,-78.6393,3,2021,6,2021,7,2.4704192489949865,0.7725515849578869,4,11.918397239722838
2.78,27513,2,2,0.5652283074690285,-0.11033614216926044,1997,2021-05-19,2021-07-23,-0.41706011217867794,260000.0,0.22658032276033815,20000,35.7956,-78.7941,1,2021,5,2021,7,1.2435523810904094,-0.25724776751174866,0,12.468440756144114
2.78,27615,2,3,-0.0032189210867303963,-0.11033614216926044,1985,2021-05-01,2021-07-21,-0.6597978014558604,223500.0,0.6768680684308438,18500,35.8887,-78.6393,3,2021,5,2021,7,1.363790774796357,0.3044609701989616,4,12.317171167298682
2.78,27516,3,2,0.3006514868048274,-0.11033614216926044,1998,2021-07-07,2021-07-23,0.2757826066439086,355000.0,-1.1524258983555853,15100,35.9162,-79.0999,2,2021,7,2021,7,0.5665754533378802,-0.3040568289876412,1,12.779875885354993
2.78,27613,2,2,0.8690987153605864,-0.11033614216926044,1984,2021-06-23,2021-07-23,-0.4517369249325611,250000.0,-0.7584241208938929,15000,35.8949,-78.7051,3,2021,6,2021,7,0.9042062261380798,0.35127003167485416,4,12.429220196836383
2.78,27610,3,3,1.2541758701886812,-0.11033614216926044,2021,2020-12-10,2021-07-20,0.6225507341827407,403905.0,2.0699457815989706,14005,35.7667,-78.6008,1,2020,12,2021,7,0.4185888944883982,-1.3806652429331692,0,12.908937456603336
2.78,27603,3,2,-0.14729540758703796,-0.11033614216926044,1999,2021-06-30,2021-07-23,-0.7991985887264709,195000.0,-0.9554250096247391,10100,35.7076,-78.6563,1,2021,6,2021,7,0.7440349744766233,-0.35086589046353367,0,12.180759965737863
2.78,27519,2,3,0.4080539585596021,-0.11033614216926044,2005,2021-05-14,2021-07-22,-0.299158948815475,267000.0,0.33915225917796454,10000,35.8072,-78.887,2,2021,5,2021,7,0.4706305941296558,-0.6317202593188889,1,12.495007682693725
2.78,27607,3,2,-0.5900031570152557,-0.11033614216926044,1971,2021-06-03,2021-07-22,-0.6597978014558604,215000.0,-0.22370742291016746,10000,35.8014,-78.6877,1,2021,6,2021,7,0.6423604125606724,0.959787830861457,0,12.278397958261774
2.78,27510,2,2,-0.3882960759148252,-0.11033614216926044,1968,2021-06-11,2021-07-21,-0.590444175948094,225000.0,-0.47699427984982684,10000,35.9055,-79.0901,2,2021,6,2021,7,0.6028840589499647,1.1002150152891346,1,12.323860125621126
2.78,27616,2,3,0.1853902976045813,-0.11033614216926044,2012,2021-06-04,2021-07-22,-0.5210905504403276,235000.0,-0.25185040701457406,10000,35.8673,-78.5381,3,2021,6,2021,7,0.5669167145490976,-0.9593836896501365,4,12.367345048436391
2.78,27215,2,3,1.0498492166064266,-0.11033614216926044,1968,2021-06-03,2021-07-20,-1.2493036182718749,130000.0,-0.27999339111898064,10000,36.0318,-79.4889,0,2021,6,2021,7,1.2435523810904094,1.1002150152891346,3,11.775297421715827
2.78,27606,2,2,-0.4852202577423048,-0.11033614216926044,1972,2021-06-10,2021-07-23,-1.2493036182718749,125000.0,-0.39256532753660706,5000,35.7645,-78.7112,1,2021,6,2021,7,0.5185855955104324,0.9129787693855644,0,11.736077016252437
2.78,27609,2,3,-0.2442195894145176,-0.11033614216926044,1981,2021-05-28,2021-07-19,-0.5557673631942107,223000.0,-0.13927847059694767,3000,35.848,-78.6317,3,2021,5,2021,7,0.030880667029356892,0.49169721610253175,4,12.314931534737134
2.78,27615,2,2,-0.31756761890558327,-0.11033614216926044,1975,2021-06-04,2021-07-21,-1.2361264294253993,124000.0,-0.27999339111898064,2100,35.8887,-78.6393,3,2021,6,2021,7,0.09335897394383388,0.7725515849578869,4,11.728044909070785
2.78,27608,3,4,1.54494841567112,-0.11033614216926044,2020,2020-05-06,2021-07-23,2.070411697095626,600000.0,2.0699457815989706,1335,35.8077,-78.6463,3,2020,5,2021,7,-0.16758163470889648,-1.3338561814572767,4,13.304686600863562
2.78,27617,3,3,2.3609452437592258,-0.11033614216926044,2019,2021-01-17,2021-07-20,1.4547942402759377,509900.0,2.0699457815989706,0,35.9034,-78.7447,3,2021,1,2021,7,-0.2063811900695447,-1.2870471199813842,4,13.141971868210181
2.78,27608,2,4,1.5475679881529438,-0.11033614216926044,2021,2021-07-08,2021-07-22,2.3657541113204497,637500.0,-1.2087118665643986,0,35.8077,-78.6463,3,2021,7,2021,7,-0.3081309143614713,-1.3806652429331692,4,13.36531112464094
2.78,27517,2,3,-0.2651761692691078,-0.11033614216926044,1991,2021-07-22,2021-07-22,-0.5210905504403276,225000.0,-1.602713644026091,0,35.9182,-79.0035,2,2021,7,2021,7,-0.2063811900695447,0.0236066013436065,1,12.323860125621126
2.78,27510,2,2,-0.645014179133555,-0.11033614216926044,1969,2021-07-08,2021-07-20,-0.590444175948094,215000.0,-1.2649978347732116,0,35.9055,-79.0901,2,2021,7,2021,7,-0.2063811900695447,1.053405953813242,1,12.278397958261774
2.78,27713,1,1,-1.3575378941896215,-0.11033614216926044,1986,2021-06-15,2021-07-20,-1.1799499927641084,130000.0,-0.6177092003718598,0,35.9112,-78.9178,2,2021,6,2021,7,-0.2063811900695447,0.25765190872306915,1,11.775297421715827
2.78,27609,2,3,0.11204226811351566,-0.11033614216926044,1972,2021-06-11,2021-07-23,-1.0065659289946924,155000.0,-0.4207083116410137,0,35.848,-78.6317,3,2021,6,2021,7,-0.2063811900695447,0.9129787693855644,4,11.951186847493476
2.78,27610,3,3,1.2541758701886812,-0.11033614216926044,2021,2021-05-01,2021-07-20,0.6232442704378183,389900.0,0.6487250843264372,-100,35.7667,-78.6008,1,2021,5,2021,7,-0.21084252413465226,-1.3806652429331692,0,12.873648139727594
2.78,27604,3,3,1.7256989169169603,-0.11033614216926044,1973,2021-04-01,2021-07-21,-0.9379058397420037,164000.0,1.5211575915630418,-900,35.8334,-78.5799,3,2021,4,2021,7,-0.3013434858156181,0.866169707909672,4,12.00762780434872
2.78,27606,4,4,0.04655295606792131,-0.11033614216926044,1999,2021-06-08,2021-07-22,-0.569638088295764,215000.0,-0.3644223434322005,-3000,35.7645,-78.7112,1,2021,6,2021,7,-0.44581976145375735,-0.35086589046353367,0,12.278397958261774
2.78,27617,3,3,2.3609452437592258,-0.11033614216926044,2018,2021-05-21,2021-07-22,1.1087196489921831,455000.0,0.14215137044711834,-5000,35.9034,-78.7447,3,2021,5,2021,7,-0.3955029602208431,-1.2402380585054917,4,13.02805489573287
2.78,27520,3,2,0.49449985045978667,-0.11033614216926044,2005,2021-05-28,2021-07-22,-0.7985050524713933,180000.0,-0.05484951828372786,-5000,35.6348,-78.451,1,2021,5,2021,7,-0.6766299158511515,-0.6317202593188889,0,12.100717685412471
2.78,27601,2,2,-0.1341975451779191,-0.11033614216926044,2008,2021-01-17,2021-07-19,1.0393660234844169,442500.0,2.0699457815989706,-7500,35.7727,-78.6324,1,2021,1,2021,7,-0.4963679043015356,-0.7721474437465664,0,13.000198003314573
2.78,27601,1,2,-0.7105034911791493,-0.11033614216926044,2006,2020-10-27,2021-07-20,0.03373845362180378,285000.0,2.0699457815989706,-20000,35.7727,-78.6324,1,2020,10,2021,7,-1.3473125247527875,-0.6785293207947813,0,12.560247968016562
2.78,27603,3,3,1.2803715950069188,-0.11033614216926044,2005,2021-06-11,2021-07-22,-0.20969277191045635,247500.0,-0.44885129574542026,-22400,35.7076,-78.6563,1,2021,6,2021,7,-1.6504054358190658,-0.6317202593188889,0,12.419169901386761
2.78,27516,2,3,0.827185555651406,10.173775759902888,2013,2021-06-07,2021-07-19,2.3657541113204497,637500.0,-0.4207083116410137,-25900,35.9162,-79.0999,2,2021,6,2021,7,-0.3081309143614713,-1.0061927511260291,1,13.36531112464094
2.8,27517,2,2,-0.41187222825123915,-0.11033614216926044,1991,2021-06-17,2021-07-26,-0.5280259129911042,270500.0,-0.5051372639542334,46500,35.9182,-79.0035,2,2021,6,2021,7,3.405506902373556,0.0236066013436065,1,12.508031074119511
2.8,27516,2,1,-0.7445579334428584,-0.11033614216926044,1928,2021-06-17,2021-07-26,-0.007873721682856074,324000.0,-0.5051372639542334,25000,35.9162,-79.0999,2,2021,6,2021,7,1.2484016572481351,2.972577474324835,1,12.688501881189456
2.8,27614,3,3,1.5030352559619395,-0.11033614216926044,2012,2021-06-18,2021-07-26,-0.7222160644128501,220000.0,-0.53328024805864,24000,35.9457,-78.6433,3,2021,6,2021,7,1.9241334451042658,-0.9593836896501365,4,12.301387370778713
2.8,27614,3,3,1.4113502190981075,-0.11033614216926044,2009,2021-06-23,2021-07-29,-0.6251209887019772,225000.0,-0.5895662162674533,15000,35.9457,-78.6433,3,2021,6,2021,7,1.0364190137818445,-0.8189565052224589,4,12.323860125621126
2.8,27514,2,1,-0.9122105722795799,-0.11033614216926044,1983,2021-07-07,2021-07-29,-0.6951681504648213,214000.0,-0.9835679937291457,14100,35.9203,-79.0372,2,2021,7,2021,7,1.0208762398467348,0.3980790931507467,1,12.273735966890268
2.8,28365,2,2,-0.7209817811064444,-0.11033614216926044,1972,2021-06-27,2021-07-26,-1.3325279688811946,121500.0,-0.7865671049982995,13500,35.2109,-78.0983,1,2021,6,2021,7,1.9685191666703867,0.9129787693855644,0,11.707677772181546
2.8,27514,2,2,0.2692166170229421,-0.11033614216926044,2004,2021-05-17,2021-07-29,-0.27904639741822274,270000.0,0.45172419559559096,10100,35.9203,-79.0372,2,2021,5,2021,7,0.4697709793209381,-0.5849111978429963,1,12.506180941677357
2.8,27511,2,2,-0.22588258204175118,-0.11033614216926044,1979,2021-06-09,2021-07-27,-0.6251209887019772,220000.0,-0.25185040701457406,10000,35.7641,-78.7786,1,2021,6,2021,7,0.6221522791647148,0.5853153390543168,0,12.301387370778713
2.8,27215,2,2,-0.19706728474168966,-0.11033614216926044,2005,2021-07-10,2021-07-30,-1.2146268055179916,135000.0,-1.0398539619379588,10000,36.0318,-79.4889,0,2021,7,2021,7,1.1855550382440114,-0.6317202593188889,3,11.813037464800539
2.8,27511,2,1,-1.3025268720713223,-0.11033614216926044,1979,2021-06-30,2021-07-28,-0.9025354907330428,180000.0,-0.814710089102706,10000,35.7641,-78.7786,1,2021,6,2021,7,0.8171013307492466,0.5853153390543168,0,12.100717685412471
2.8,27606,4,4,0.22468388483193794,-0.11033614216926044,1999,2021-07-10,2021-07-26,-0.590444175948094,221000.0,-1.1524258983555853,6000,35.7645,-78.7112,1,2021,7,2021,7,0.27917795934216094,-0.35086589046353367,0,12.30592250537653
2.8,27701,1,1,-0.946265014543289,-0.11033614216926044,1984,2021-06-01,2021-07-26,0.06841526637568698,315000.0,-0.05484951828372786,5000,35.9967,-78.8966,2,2021,6,2021,7,0.0742511140259303,0.35127003167485416,1,12.660331092405906
2.8,27408,2,2,-0.5271334174514852,-0.11033614216926044,2005,2021-07-09,2021-07-28,-0.9032290269881205,170500.0,-1.0679969460423655,600,36.1064,-79.8165,0,2021,7,2021,7,-0.14493609464663906,-0.6317202593188889,3,12.046496440791149
2.8,27617,3,3,2.3609452437592258,-0.11033614216926044,2019,2021-06-02,2021-07-26,1.4547942402759377,509900.0,-0.08299250238813446,0,35.9034,-78.7447,3,2021,6,2021,7,-0.2063811900695447,-1.2870471199813842,4,13.141971868210181
2.8,27605,1,1,-1.4177880612715683,-0.11033614216926044,2021,2021-07-06,2021-07-27,0.24179933014510302,335000.0,-1.0117109778335522,0,35.7908,-78.653,1,2021,7,2021,7,-0.2063811900695447,-1.3806652429331692,0,12.721888795877375
2.8,27605,1,1,-1.4177880612715683,-0.11033614216926044,2021,2021-07-06,2021-07-27,0.38050658116063585,355000.0,-1.0117109778335522,0,35.7908,-78.653,1,2021,7,2021,7,-0.2063811900695447,-1.3806652429331692,0,12.779875885354993
2.8,27601,2,2,0.2377817472410568,-0.11033614216926044,1986,2021-06-03,2021-07-30,0.5816320951331585,384000.0,0.0014364499250853408,0,35.7727,-78.6324,1,2021,6,2021,7,-0.2063811900695447,0.25765190872306915,0,12.85840043573314
2.8,27605,1,1,-1.4177880612715683,-0.11033614216926044,2021,2021-07-02,2021-07-29,0.44986020666840226,365000.0,-0.8428530732071127,0,35.7908,-78.653,1,2021,7,2021,7,-0.2063811900695447,-1.3806652429331692,0,12.807655372286902
2.8,27517,2,2,-0.1315779726960953,-0.11033614216926044,1985,2021-07-27,2021-07-27,-0.5627027257449874,219000.0,-1.602713644026091,0,35.9182,-79.0035,2,2021,7,2021,7,-0.2063811900695447,0.3044609701989616,1,12.296831574998258
2.8,27516,3,2,-0.0032189210867303963,-0.11033614216926044,1972,2021-07-01,2021-07-30,-1.0766130907575366,144900.0,-0.7865671049982995,0,35.9162,-79.0999,2,2021,7,2021,7,-0.2063811900695447,0.9129787693855644,1,11.88380602959621
2.8,27612,2,2,-1.119156798343658,-0.11033614216926044,1984,2021-07-12,2021-07-29,-0.6944746142097435,200000.0,-1.1242829142511788,0,35.852,-78.6841,3,2021,7,2021,7,-0.2063811900695447,0.35127003167485416,4,12.206077645517674
2.8,28311,3,3,1.5030352559619395,-0.11033614216926044,2007,2021-06-07,2021-07-30,-0.7707636022682867,189000.0,-0.11113548649254106,0,35.1294,-78.8982,4,2021,6,2021,7,-0.2063811900695447,-0.7253383822706739,2,12.149507585033072
2.8,27609,2,2,-0.39615479336029646,-0.11033614216926044,1972,2021-05-18,2021-07-26,-1.2562389808226515,118000.0,0.33915225917796454,-1000,35.848,-78.6317,3,2021,5,2021,7,-0.35259297875794343,0.9129787693855644,4,11.678448377988165
2.8,27603,3,3,0.14609671037722471,-0.11033614216926044,2002,2021-06-08,2021-07-29,-0.76382823971751,188000.0,-0.16742145470135425,-2000,35.7076,-78.6563,1,2021,6,2021,7,-0.3895306937950126,-0.49129307489121127,0,12.144202560946876
2.8,27517,1,1,-1.0824827835981252,-0.11033614216926044,2008,2021-07-05,2021-07-28,0.1724457046373366,320000.0,-0.9554250096247391,-5000,35.9182,-79.0035,2,2021,7,2021,7,-0.4740612339759978,-0.7721474437465664,1,12.676079399771027
2.8,27603,2,2,-0.25207830685998894,-0.11033614216926044,2008,2021-06-01,2021-07-26,0.27647614289898625,335000.0,-0.05484951828372786,-5000,35.7076,-78.6563,1,2021,6,2021,7,-0.46225182027424255,-0.7721474437465664,0,12.721888795877375
2.8,27517,2,2,-0.6476337516153787,-0.11033614216926044,1988,2021-06-10,2021-07-30,-0.6944746142097435,195000.0,-0.19556443880576085,-5000,35.9182,-79.0035,2,2021,6,2021,7,-0.641361261417531,0.16403378577128408,1,12.180759965737863
2.8,27560,2,2,0.5390325826507908,-0.11033614216926044,1999,2021-07-12,2021-07-26,-0.001631895387157096,291750.0,-1.2087118665643986,-8150,35.8344,-78.8466,2,2021,7,2021,7,-0.6792171462530844,-0.35086589046353367,1,12.583655977735045
2.8,27713,2,2,-0.760275368333801,-0.11033614216926044,1986,2021-06-08,2021-07-27,-0.78463432736984,178000.0,-0.22370742291016746,-9000,35.9112,-78.9178,2,2021,6,2021,7,-1.0437759798303738,0.25765190872306915,1,12.08954444723597
2.8,27516,1,2,0.007259368840564699,-0.11033614216926044,2009,2021-05-28,2021-07-28,0.8937234099181073,420000.0,0.11400838634271174,-9000,35.9162,-79.0999,2,2021,5,2021,7,-0.5713994317601626,-0.8189565052224589,1,12.948012371209098
2.8,27601,1,1,-0.6135793093516697,-0.11033614216926044,2018,2018-05-03,2021-07-30,1.1433964617460664,455000.0,2.0699457815989706,-10000,35.7727,-78.6324,1,2018,5,2021,7,-0.580557595530178,-1.2402380585054917,0,13.02805489573287
2.8,27701,1,1,-0.8807757024976947,-0.11033614216926044,1984,2021-06-24,2021-07-29,0.5192138321761687,360000.0,-0.6177092003718598,-15000,35.9967,-78.8966,2,2021,6,2021,7,-0.9023493042263228,0.35127003167485416,1,12.793862088206213
2.77,27523,4,4,2.3609452437592258,-0.11033614216926044,2019,2021-07-09,2021-08-06,0.8659819597150008,492000.0,-0.814710089102706,67000,35.7225,-78.8408,1,2021,7,2021,8,2.536551965724816,-1.2870471199813842,0,13.106236027992704
2.77,27514,3,2,0.7826528234604018,-0.11033614216926044,2002,2021-07-15,2021-08-03,-0.056421259538292565,310000.0,-1.0679969460423655,18000,35.9203,-79.0372,2,2021,7,2021,8,0.8661724105145311,-0.49129307489121127,1,12.644330802262578
2.77,27513,2,2,-0.03465379086861568,-0.11033614216926044,1999,2021-05-25,2021-08-02,-0.5911377122031716,231000.0,0.33915225917796454,16100,35.7956,-78.7941,1,2021,5,2021,8,1.097142150777841,-0.35086589046353367,0,12.35017731849889
2.77,27606,2,2,-0.29137189408734554,-0.11033614216926044,1968,2021-06-20,2021-08-06,-0.9372123034869261,175500.0,-0.27999339111898064,10500,35.7645,-78.7112,1,2021,6,2021,8,0.9008408097253294,1.1002150152891346,0,12.075400019877522
2.77,27610,3,3,0.6516741993692131,-0.11033614216926044,2021,2021-03-31,2021-08-06,0.7619515214533511,418055.0,1.999588321337954,8055,35.7667,-78.6008,1,2021,3,2021,8,0.13544949038977525,-1.3806652429331692,0,12.943370673825408
2.77,27215,2,2,-0.2442195894145176,-0.11033614216926044,2004,2021-06-16,2021-08-03,-1.2215621680687683,130500.0,-0.25185040701457406,6500,36.0318,-79.4889,0,2021,6,2021,8,0.7056737982407492,-0.5849111978429963,3,11.779136168550774
2.77,27606,4,4,0.22468388483193794,-0.11033614216926044,1999,2021-06-23,2021-08-02,-0.590444175948094,220000.0,-0.47699427984982684,5000,35.7645,-78.7112,1,2021,6,2021,8,0.19825143444020998,-0.35086589046353367,0,12.301387370778713
2.77,27605,2,2,-0.14729540758703796,-0.11033614216926044,1983,2021-06-14,2021-08-05,0.24179933014510302,340000.0,-0.13927847059694767,5000,35.7908,-78.653,1,2021,6,2021,8,0.053308404765073966,0.3980790931507467,0,12.73670383776449
2.77,27610,2,1,-1.4046901988624494,-0.11033614216926044,1983,2021-06-15,2021-08-02,-0.8335286333528152,184000.0,-0.25185040701457406,4050,35.7667,-78.6008,1,2021,6,2021,8,0.18520964937682252,0.3980790931507467,0,12.122696471358964
2.77,27606,1,1,-1.732136759090421,-0.11033614216926044,1988,2021-07-12,2021-08-02,-1.3186572437796413,114000.0,-1.0117109778335522,4000,35.7645,-78.7112,1,2021,7,2021,8,0.4263170955275263,0.16403378577128408,0,11.643962499267984
2.77,27601,2,2,-0.055610370723205876,-0.11033614216926044,2008,2021-04-19,2021-08-03,1.0386724872293391,449900.0,1.3804426710410087,0,35.7727,-78.6324,1,2021,4,2021,8,-0.2063811900695447,-0.7721474437465664,0,13.016782837542953
2.77,27604,2,2,-0.08704524050509116,-0.11033614216926044,1908,2021-03-15,2021-08-05,0.2071225173912198,330000.0,2.0699457815989706,0,35.8334,-78.5799,3,2021,3,2021,8,-0.2063811900695447,3.9087587038426856,4,12.706850963741102
2.77,27615,3,3,2.3609452437592258,-0.11033614216926044,1969,2021-06-25,2021-08-05,-0.17432242290149547,275000.0,-0.44885129574542026,0,35.8887,-78.6393,3,2021,6,2021,8,-0.2063811900695447,1.053405953813242,4,12.524530013005734
2.77,27617,2,2,0.9162510200334142,-0.11033614216926044,2020,2021-01-14,2021-08-03,0.7612579851982735,409900.0,2.0699457815989706,0,35.9034,-78.7447,3,2021,1,2021,8,-0.2063811900695447,-1.3338561814572767,4,12.923670946108873
2.77,27215,2,1,-1.1820265379074286,-0.11033614216926044,1950,2021-06-26,2021-08-03,-1.4365584071428443,93000.0,-0.53328024805864,0,36.0318,-79.4889,0,2021,6,2021,8,-0.2063811900695447,1.9427781218551998,3,11.440365524765756
2.77,27617,1,2,-0.5192747000060138,-0.11033614216926044,2002,2021-06-26,2021-08-03,-0.9718891162408092,160000.0,-0.53328024805864,0,35.9034,-78.7447,3,2021,6,2021,8,-0.2063811900695447,-0.49129307489121127,4,11.982935344196433
2.77,27514,2,3,-0.3490024886874685,-0.11033614216926044,1966,2021-07-13,2021-08-05,-0.9372123034869261,165000.0,-0.9554250096247391,0,35.9203,-79.0372,2,2021,7,2021,8,-0.2063811900695447,1.1938331382409195,1,12.013706813470414
2.77,27603,3,3,0.14609671037722471,-0.11033614216926044,2002,2021-06-19,2021-08-02,-0.840117227776053,179000.0,-0.3644223434322005,0,35.7076,-78.6563,1,2021,6,2021,8,-0.2063811900695447,-0.49129307489121127,0,12.095146671399466
2.77,27701,1,1,-1.653549584635708,-0.11033614216926044,1972,2021-06-16,2021-08-02,-0.6944746142097435,198500.0,-0.27999339111898064,-1500,35.9967,-78.8966,2,2021,6,2021,8,-0.33687521147394056,0.9129787693855644,1,12.198549416880068
2.77,27616,3,3,1.1913061306249104,-0.11033614216926044,2002,2021-07-11,2021-08-04,-0.590444175948094,213000.0,-0.9272820255203325,-2000,35.8673,-78.5381,3,2021,7,2021,8,-0.36823423987344656,-0.49129307489121127,4,12.269052139516223
2.77,27249,2,2,1.8540579685263252,-0.11033614216926044,2010,2021-06-17,2021-08-03,-0.10496879739372905,283000.0,-0.27999339111898064,-2000,36.1183,-79.5685,0,2021,6,2021,8,-0.32848085921985665,-0.8657655666983515,3,12.553205710188037
2.77,27603,1,1,-0.35686120613293987,-0.11033614216926044,2008,2021-05-17,2021-08-02,0.27647614289898625,338000.0,0.5642961320132174,-2000,35.7076,-78.6563,1,2021,5,2021,8,-0.3087294421514238,-0.7721474437465664,0,12.73080413304066
2.77,27606,3,2,-0.29137189408734554,-0.11033614216926044,1972,2021-06-04,2021-08-05,-1.1140640485317304,137000.0,0.14215137044711834,-2500,35.7645,-78.7112,1,2021,6,2021,8,-0.5181948612867392,0.9129787693855644,0,11.827743504053695
2.77,27612,2,2,-0.7183622086246206,-0.11033614216926044,1985,2021-07-09,2021-08-05,-0.6944746142097435,195000.0,-0.8428530732071127,-5000,35.852,-78.6841,3,2021,7,2021,8,-0.641361261417531,0.3044609701989616,4,12.180759965737863
2.77,27610,2,2,-0.49569854766959986,-0.11033614216926044,1986,2021-06-11,2021-08-04,-1.2631743433734282,112000.0,-0.08299250238813446,-6000,35.7667,-78.6008,1,2021,6,2021,8,-1.0910864199298558,0.25765190872306915,0,11.626263078808801
2.77,27603,2,2,-0.6974056287700304,-0.11033614216926044,2002,2021-07-06,2021-08-03,-0.9164062158345961,161000.0,-0.814710089102706,-7000,35.7076,-78.6563,1,2021,7,2021,8,-0.9313479756495218,-0.49129307489121127,0,11.989165855127435
2.77,27615,5,3,2.3609452437592258,-0.11033614216926044,1969,2021-06-02,2021-08-02,0.10239854287449253,301000.0,0.11400838634271174,-13900,35.8887,-78.6393,3,2021,6,2021,8,-0.9743993535166084,1.053405953813242,4,12.614868865984631
